hs8,mfn_rate,rate_type,rate_raw
76151030,0.031,ad_valorem,3.1%
76151050,0.031,ad_valorem,3.1%
76151071,0.031,ad_valorem,3.1%
76151091,0.031,ad_valorem,3.1%
76152000,0.038,ad_valorem,3.8%
76161010,0.057,ad_valorem,5.7%
76161030,0.047,ad_valorem,4.7%
76161050,0.057,ad_valorem,5.7%
76161070,0.055,ad_valorem,5.5%
76161090,0.06,ad_valorem,6%
76169100,0.025,ad_valorem,2.5%
76169910,0,free,Free
76169951,0.025,ad_valorem,2.5%
78011000,0.025,other,2.5% on the value of the lead content
78019100,0.025,other,2.5% on the value of the lead content
78019930,0.025,other,2.5% on the value of the lead content
78019990,0.025,other,2.5% on the value of the lead content
78020000,0,free,Free
78041100,0.022000000000000002,ad_valorem,2.2%
78041900,0.03,ad_valorem,3%
78042000,0,free,Free
78060003,0.012,ad_valorem,1.2%
78060005,0.02,ad_valorem,2%
78060080,0.03,ad_valorem,3%
79011100,0.015,ad_valorem,1.5%
79011210,0.03,ad_valorem,3%
79011250,0.015,ad_valorem,1.5%
79012000,0.03,ad_valorem,3%
79020000,0,free,Free
79031000,0,specific,0.7¢/kg
79039030,0,specific,0.5¢/kg
79039060,0.03,ad_valorem,3%
79040000,0.042,ad_valorem,4.2%
79050000,0.027999999999999997,ad_valorem,2.8%
79070010,0.03,ad_valorem,3%
79070020,0.03,ad_valorem,3%
79070060,0.03,ad_valorem,3%
80011000,0,free,Free
80012000,0,free,Free
80020000,0,free,Free
80030000,0.03,ad_valorem,3%
80070010,0.021,ad_valorem,2.1%
80070020,0.024,ad_valorem,2.4%
80070031,0.03,ad_valorem,3%
80070032,0.027999999999999997,ad_valorem,2.8%
80070040,0.024,ad_valorem,2.4%
80070050,0.027999999999999997,ad_valorem,2.8%
81011000,0.07,ad_valorem,7%
81019400,0.066,ad_valorem,6.6%
81019600,0.044000000000000004,ad_valorem,4.4%
81019700,0.027999999999999997,ad_valorem,2.8%
81019910,0.065,ad_valorem,6.5%
81019980,0.037000000000000005,ad_valorem,3.7%
81021000,0.012,compound,9.1¢/kg on molybdenum content + 1.2%
81029400,0.019,compound,13.9¢/kg on molybdenum content + 1.9%
81029530,0.066,ad_valorem,6.6%
81029560,0.066,ad_valorem,6.6%
81029600,0.044000000000000004,ad_valorem,4.4%
81029700,0,free,Free
81029900,0.037000000000000005,ad_valorem,3.7%
81032000,0.025,ad_valorem,2.5%
81033000,0,free,Free
81039100,0.044000000000000004,ad_valorem,4.4%
81039900,0.044000000000000004,ad_valorem,4.4%
81041100,0.08,ad_valorem,8%
81041900,0.065,ad_valorem,6.5%
81042000,0,free,Free
81043000,0.044000000000000004,ad_valorem,4.4%
81049000,0.035,compound,14.8¢/kg on magnesium content + 3.5%
81052030,0.044000000000000004,ad_valorem,4.4%
81052060,0,free,Free
81052090,0,free,Free
81053000,0,free,Free
81059000,0.037000000000000005,ad_valorem,3.7%
81061000,0,free,Free
81069000,0,free,Free
81082000,0.15,ad_valorem,15%
81083000,0,free,Free
81089030,0.055,ad_valorem,5.5%
81089060,0.15,ad_valorem,15%
81092100,0.042,ad_valorem,4.2%
81092900,0.042,ad_valorem,4.2%
81093100,0,free,Free
81093900,0,free,Free
81099100,0.037000000000000005,ad_valorem,3.7%
81099900,0.037000000000000005,ad_valorem,3.7%
81101000,0,free,Free
81102000,0,free,Free
81109000,0,free,Free
81110030,0,free,Free
81110047,0.14,ad_valorem,14%
81110049,0.14,ad_valorem,14%
81110060,0.037000000000000005,ad_valorem,3.7%
81121300,0,free,Free
81121900,0.055,ad_valorem,5.5%
81122100,0.03,ad_valorem,3%
81122200,0,free,Free
81122900,0.03,ad_valorem,3%
81123100,0,free,Free
81123900,0.04,ad_valorem,4%
81124110,0,free,Free
81124150,0.03,ad_valorem,3%
81124900,0.04,ad_valorem,4%
81125200,0,free,Free
81126100,0,free,Free
81126910,0,free,Free
81126990,0.044000000000000004,ad_valorem,4.4%
81129207,0,free,Free
81129210,0.03,ad_valorem,3%
81129230,0,free,Free
81129240,0.049,ad_valorem,4.9%
81129260,0.026000000000000002,ad_valorem,2.6%
81129265,0.044000000000000004,ad_valorem,4.4%
81129270,0.02,ad_valorem,2%
81129910,0.044000000000000004,ad_valorem,4.4%
81129920,0.02,ad_valorem,2%
81129991,0.04,ad_valorem,4%
81130000,0.037000000000000005,ad_valorem,3.7%
82011000,0,free,Free
82013000,0,free,Free
82014030,0,free,Free
82014060,0.062,ad_valorem,6.2%
82015000,0.027999999999999997,compound,1¢ each + 2.8%
82016000,0.027999999999999997,compound,1¢ each + 2.8%
82019030,0.051,compound,2¢ each + 5.1%
82019040,0,free,Free
82019060,0,free,Free
82021000,0,free,Free
82022000,0,free,Free
82023100,0,free,Free
82023900,0,free,Free
82024030,0.07200000000000001,ad_valorem,7.2%
82024060,0,free,Free
82029130,0,free,Free
82029160,0,free,Free
82029900,0,free,Free
82031030,0,free,Free
82031060,0,free,Free
82031090,0,free,Free
82032020,0.04,ad_valorem,4%
82032040,0.12,ad_valorem,12%
82032060,0.055,compound,12¢/doz. + 5.5%
82032080,0.045,ad_valorem,4.5%
82033000,0,free,Free
82034030,0.06,ad_valorem,6%
82034060,0.033,ad_valorem,3.3%
82041100,0.09,ad_valorem,9%
82041200,0.09,ad_valorem,9%
82042000,0.09,ad_valorem,9%
82051000,0.062,ad_valorem,6.2%
82052030,0.062,ad_valorem,6.2%
82052060,0,free,Free
82053030,0.057,ad_valorem,5.7%
82053060,0.05,ad_valorem,5%
82054000,0.062,ad_valorem,6.2%
82055115,0,free,Free
82055130,0.037000000000000005,ad_valorem,3.7%
82055145,0,free,Free
82055160,0.05,compound,2.2¢/kg + 5%
82055175,0.037000000000000005,ad_valorem,3.7%
82055910,0.07200000000000001,ad_valorem,7.2%
82055920,0,free,Free
82055930,0,free,Free
82055945,0.053,ad_valorem,5.3%
82055955,0.053,ad_valorem,5.3%
82055960,0,free,Free
82055970,0.035,compound,1.5¢/kg + 3.5%
82055980,0.037000000000000005,ad_valorem,3.7%
82056000,0.028999999999999998,ad_valorem,2.9%
82057000,0.05,ad_valorem,5%
82059010,0,free,Free
82059060,0,specific,The rate of duty applicable to that article in the set subject to the highest rate of duty
82060000,0,specific,The rate of duty applicable to that article in the set subject to the highest rate of duty
82071300,0.036000000000000004,ad_valorem,3.6%
82071930,0.05,ad_valorem,5%
82071960,0.028999999999999998,ad_valorem,2.9%
82072000,0.039,ad_valorem,3.9%
82073030,0.057,ad_valorem,5.7%
82073060,0.028999999999999998,ad_valorem,2.9%
82074030,0.057,ad_valorem,5.7%
82074060,0.048,ad_valorem,4.8%
82075020,0.05,ad_valorem,5%
82075040,0.084,ad_valorem,8.4%
82075060,0.052000000000000005,ad_valorem,5.2%
82075080,0.028999999999999998,ad_valorem,2.9%
82076000,0.048,ad_valorem,4.8%
82077030,0.05,ad_valorem,5%
82077060,0.028999999999999998,ad_valorem,2.9%
82078030,0.048,ad_valorem,4.8%
82078060,0.037000000000000005,ad_valorem,3.7%
82079015,0.016,ad_valorem,1.6%
82079030,0.05,ad_valorem,5%
82079045,0.048,ad_valorem,4.8%
82079060,0.043,ad_valorem,4.3%
82079075,0.037000000000000005,ad_valorem,3.7%
82081000,0,free,Free
82082000,0,free,Free
82083000,0,free,Free
82084030,0,free,Free
82084060,0,free,Free
82089030,0,free,Free
82089060,0,free,Free
82090000,0.046,ad_valorem,4.6%
82100000,0.037000000000000005,ad_valorem,3.7%
82111000,0,specific,The rate of duty applicable to that article in the set subject to the highest rate of duty
82119110,0,free,Free
82119120,0.064,compound,0.4¢ each + 6.4%
82119125,0.068,compound,0.4¢ each + 6.8%
82119130,0.106,compound,0.9¢ each + 10.6%
82119140,0.037000000000000005,compound,0.3¢ each + 3.7%
82119150,0.037000000000000005,compound,0.7¢ each + 3.7%
82119180,0.049,compound,0.3¢ each + 4.9%
82119220,0.046,compound,0.8¢ each + 4.6%
82119240,0.046,compound,1¢ each + 4.6%
82119260,0.044000000000000004,ad_valorem,4.4%
82119290,0.061,compound,0.4¢ each + 6.1%
82119300,0.054000000000000006,compound,3¢ each + 5.4%
82119410,0.022000000000000002,compound,0.16¢ each + 2.2%
82119450,0.054000000000000006,compound,1¢ each + 5.4%
82119510,0.049,compound,0.3¢ each + 4.9%
82119550,0.061,compound,0.4¢ each + 6.1%
82119590,0.054000000000000006,compound,3¢ each + 5.4%
82121000,0,free,Free
82122000,0,free,Free
82129000,0,free,Free
82130030,0.043,compound,1.7¢ each + 4.3%
82130060,0.08,compound,8¢ each + 8%
82130090,0.03,compound,3¢ each + 3%
82141000,0.042,compound,0.3¢ each + 4.2%
82142030,0.04,ad_valorem,4%
82142060,0,free,Free
82142090,0.040999999999999995,ad_valorem,4.1%
82149030,0.049,compound,1¢ each + 4.9%
82149060,0.031,compound,0.2¢ each + 3.1%
82149090,0.032,compound,1.4¢ each + 3.2%
82151000,0,specific,The rate of duty applicable to that article in the set subject to the highest rate of duty
82152000,0,specific,The rate of duty applicable to that article in the set subject to the highest rate of duty
82159130,0,free,Free
82159160,0.042,ad_valorem,4.2%
82159190,0.027000000000000003,ad_valorem,2.7%
82159901,0.158,compound,0.9¢ each + 15.8%
82159905,0.085,compound,0.5¢ each + 8.5%
82159910,0.063,compound,0.5¢ each + 6.3%
82159915,0.048,compound,0.4¢ each + 4.8%
82159920,0.032,compound,0.5¢ each + 3.2%
82159922,0,free,Free
82159924,0.045,compound,0.3¢ each + 4.5%
82159926,0.031,compound,0.2¢ each + 3.1%
82159930,0.14,ad_valorem,14%
82159935,0.068,ad_valorem,6.8%
82159940,0.05,ad_valorem,5%
82159945,0,free,Free
82159950,0.053,ad_valorem,5.3%
83011020,0.023,ad_valorem,2.3%
83011040,0.038,ad_valorem,3.8%
83011050,0.036000000000000004,ad_valorem,3.6%
83011060,0.061,ad_valorem,6.1%
83011080,0.048,ad_valorem,4.8%
83011090,0.042,ad_valorem,4.2%
83012000,0.057,ad_valorem,5.7%
83013000,0.057,ad_valorem,5.7%
83014030,0.031,ad_valorem,3.1%
83014060,0.057,ad_valorem,5.7%
83015000,0.031,ad_valorem,3.1%
83016000,0.027999999999999997,ad_valorem,2.8%
83017000,0.045,ad_valorem,4.5%
83021030,0.02,ad_valorem,2%
83021060,0.035,ad_valorem,3.5%
83021090,0.034,ad_valorem,3.4%
83022000,0.057,ad_valorem,5.7%
83023030,0.02,ad_valorem,2%
83023060,0.035,ad_valorem,3.5%
83024130,0.039,ad_valorem,3.9%
83024160,0.039,ad_valorem,3.9%
83024190,0.035,ad_valorem,3.5%
83024230,0.039,ad_valorem,3.9%
83024260,0.034,ad_valorem,3.4%
83024920,0.075,ad_valorem,7.5%
83024940,0,free,Free
83024960,0.057,ad_valorem,5.7%
83024980,0.035,ad_valorem,3.5%
83025000,0,free,Free
83026030,0.039,ad_valorem,3.9%
83026090,0.031,ad_valorem,3.1%
83030000,0.038,ad_valorem,3.8%
83040000,0.039,ad_valorem,3.9%
83051000,0.028999999999999998,ad_valorem,2.9%
83052000,0,free,Free
83059030,0,free,Free
83059060,0.057,ad_valorem,5.7%
83061000,0.057999999999999996,ad_valorem,5.8%
83062100,0.045,ad_valorem,4.5%
83062900,0,free,Free
83063000,0.027000000000000003,ad_valorem,2.7%
83071030,0.038,ad_valorem,3.8%
83071060,0.038,ad_valorem,3.8%
83079030,0.038,ad_valorem,3.8%
83079060,0.038,ad_valorem,3.8%
83081000,0.028999999999999998,compound,1.1¢/kg + 2.9%
83082030,0,free,Free
83082060,0,free,Free
83089030,0,free,Free
83089060,0.039,ad_valorem,3.9%
83089090,0.027000000000000003,ad_valorem,2.7%
83091000,0,free,Free
83099000,0.026000000000000002,ad_valorem,2.6%
83100000,0,free,Free
83111000,0,free,Free
83112000,0,free,Free
83113030,0,free,Free
83113060,0,free,Free
83119000,0,free,Free
84012000,0.026000000000000002,ad_valorem,2.6%
84013000,0.033,ad_valorem,3.3%
84014000,0.033,ad_valorem,3.3%
84021100,0.052000000000000005,ad_valorem,5.2%
84021200,0.043,ad_valorem,4.3%
84021900,0.052000000000000005,ad_valorem,5.2%
84022000,0.033,ad_valorem,3.3%
84029000,0.043,ad_valorem,4.3%
84031000,0,free,Free
84039000,0,free,Free
84041000,0.035,ad_valorem,3.5%
84042000,0.05,ad_valorem,5%
84049000,0.035,ad_valorem,3.5%
84051000,0,free,Free
84059000,0,free,Free
84061090,0,free,Free
84068110,0.067,ad_valorem,6.7%
84068190,0,free,Free
84068210,0.067,ad_valorem,6.7%
84068290,0,free,Free
84069020,0.05,ad_valorem,5%
84069030,0.05,ad_valorem,5%
84069040,0.05,ad_valorem,5%
84069045,0.05,ad_valorem,5%
84069050,0,free,Free
84069075,0,free,Free
84071000,0,free,Free
84072100,0,free,Free
84072900,0,free,Free
84073100,0,free,Free
84073210,0,free,Free
84073220,0,free,Free
84073290,0,free,Free
84073310,0,free,Free
84073330,0,free,Free
84073360,0.025,ad_valorem,2.5%
84073390,0,free,Free
84073405,0,free,Free
84073414,0.025,ad_valorem,2.5%
84073418,0.025,ad_valorem,2.5%
84073425,0,free,Free
84073435,0,free,Free
84073444,0.025,ad_valorem,2.5%
84073448,0.025,ad_valorem,2.5%
84073455,0,free,Free
84079010,0,free,Free
84079090,0,free,Free
84081000,0.025,ad_valorem,2.5%
84082010,0,free,Free
84082020,0.025,ad_valorem,2.5%
84082090,0.025,ad_valorem,2.5%
84089010,0,free,Free
84089090,0,free,Free
84091000,0,free,Free
84099110,0,free,Free
84099130,0.025,ad_valorem,2.5%
84099150,0.025,ad_valorem,2.5%
84099192,0.025,ad_valorem,2.5%
84099199,0.025,ad_valorem,2.5%
84099910,0,free,Free
84099991,0.025,ad_valorem,2.5%
84099992,0.025,ad_valorem,2.5%
84099999,0,free,Free
84101100,0.038,ad_valorem,3.8%
84101200,0.038,ad_valorem,3.8%
84101300,0.038,ad_valorem,3.8%
84109000,0.038,ad_valorem,3.8%
84111140,0,free,Free
84111180,0,free,Free
84111240,0,free,Free
84111280,0,free,Free
84112140,0,free,Free
84112180,0,free,Free
84112240,0,free,Free
84112280,0,free,Free
84118140,0,free,Free
84118180,0.025,ad_valorem,2.5%
84118240,0,free,Free
84118280,0.025,ad_valorem,2.5%
84119110,0,free,Free
84119190,0,free,Free
84119910,0,free,Free
84119990,0.024,ad_valorem,2.4%
84121000,0,free,Free
84122100,0,free,Free
84122940,0,free,Free
84122980,0,free,Free
84123100,0,free,Free
84123900,0,free,Free
84128010,0,free,Free
84128090,0,free,Free
84129010,0,free,Free
84129090,0,free,Free
84131100,0,free,Free
84131900,0,free,Free
84132000,0,free,Free
84133010,0.025,ad_valorem,2.5%
84133090,0.025,ad_valorem,2.5%
84134000,0,free,Free
84135000,0,free,Free
84136000,0,free,Free
84137010,0,free,Free
84137020,0,free,Free
84138100,0,free,Free
84138200,0,free,Free
84139110,0.025,ad_valorem,2.5%
84139120,0,free,Free
84139190,0,free,Free
84139200,0,free,Free
84141000,0.025,ad_valorem,2.5%
84142000,0.037000000000000005,ad_valorem,3.7%
84143040,0,free,Free
84143080,0,free,Free
84144000,0.027000000000000003,ad_valorem,2.7%
84145130,0.047,ad_valorem,4.7%
84145190,0.047,ad_valorem,4.7%
84145910,0,free,Free
84145915,0,free,Free
84145930,0.023,ad_valorem,2.3%
84145965,0.023,ad_valorem,2.3%
84146000,0,free,Free
84147000,0,free,Free
84148005,0,free,Free
84148016,0,free,Free
84148020,0,free,Free
84148090,0.037000000000000005,ad_valorem,3.7%
84149010,0.047,ad_valorem,4.7%
84149030,0,free,Free
84149041,0,free,Free
84149091,0,free,Free
84151030,0,free,Free
84151060,0.01,ad_valorem,1%
84151090,0.022000000000000002,ad_valorem,2.2%
84152000,0.013999999999999999,ad_valorem,1.4%
84158101,0.01,ad_valorem,1%
84158201,0.022000000000000002,ad_valorem,2.2%
84158300,0.013999999999999999,ad_valorem,1.4%
84159040,0.013999999999999999,ad_valorem,1.4%
84159080,0.013999999999999999,ad_valorem,1.4%
84161000,0,free,Free
84162000,0,free,Free
84163000,0,free,Free
84169000,0,free,Free
84171000,0.028999999999999998,ad_valorem,2.9%
84172000,0.035,ad_valorem,3.5%
84178000,0.039,ad_valorem,3.9%
84179000,0.039,ad_valorem,3.9%
84181000,0,free,Free
84182100,0,free,Free
84182910,0.01,ad_valorem,1%
84182920,0.019,ad_valorem,1.9%
84183000,0,free,Free
84184000,0,free,Free
84185000,0,free,Free
84186101,0,free,Free
84186901,0,free,Free
84189100,0,free,Free
84189940,0,free,Free
84189980,0,free,Free
84191100,0,free,Free
84191200,0,free,Free
84191901,0,free,Free
84192000,0,free,Free
84193310,0,free,Free
84193350,0,free,Free
84193400,0,free,Free
84193510,0,free,Free
84193550,0,free,Free
84193902,0,free,Free
84194000,0,free,Free
84195010,0.042,ad_valorem,4.2%
84195050,0,free,Free
84196010,0.042,ad_valorem,4.2%
84196050,0,free,Free
84198150,0,free,Free
84198190,0,free,Free
84198910,0,free,Free
84198960,0,free,Free
84198995,0.042,ad_valorem,4.2%
84199010,0,free,Free
84199020,0,free,Free
84199030,0,free,Free
84199050,0,free,Free
84199085,0,free,Free
84199095,0.04,ad_valorem,4%
84201010,0.035,ad_valorem,3.5%
84201020,0,free,Free
84201090,0,free,Free
84209110,0.026000000000000002,ad_valorem,2.6%
84209120,0,free,Free
84209190,0,free,Free
84209910,0.035,ad_valorem,3.5%
84209920,0,free,Free
84209990,0,free,Free
84211100,0,free,Free
84211200,0,free,Free
84211900,0.013000000000000001,ad_valorem,1.3%
84212100,0,free,Free
84212200,0,free,Free
84212300,0.025,ad_valorem,2.5%
84212900,0,free,Free
84213100,0.025,ad_valorem,2.5%
84213200,0,free,Free
84213901,0,free,Free
84219120,0,free,Free
84219140,0,free,Free
84219160,0,free,Free
84219901,0,free,Free
84221100,0.024,ad_valorem,2.4%
84221900,0,free,Free
84222000,0,free,Free
84223011,0,free,Free
84223091,0,free,Free
84224011,0,free,Free
84224091,0,free,Free
84229002,0,free,Free
84229004,0,free,Free
84229006,0,free,Free
84229011,0,free,Free
84229021,0,free,Free
84229091,0,free,Free
84231000,0,free,Free
84232010,0,free,Free
84232090,0.028999999999999998,ad_valorem,2.9%
84233000,0,free,Free
84238100,0,free,Free
84238200,0,free,Free
84238910,0,free,Free
84238990,0.028999999999999998,ad_valorem,2.9%
84239010,0,free,Free
84239090,0.027999999999999997,ad_valorem,2.8%
84241000,0,free,Free
84242010,0.028999999999999998,ad_valorem,2.9%
84242090,0,free,Free
84243010,0,free,Free
84243090,0,free,Free
84244110,0,free,Free
84244190,0.024,ad_valorem,2.4%
84244900,0.024,ad_valorem,2.4%
84248200,0.024,ad_valorem,2.4%
84248910,0,free,Free
84248990,0.018000000000000002,ad_valorem,1.8%
84249005,0,free,Free
84249010,0.028999999999999998,ad_valorem,2.9%
84249020,0,free,Free
84249090,0,free,Free
84251100,0,free,Free
84251900,0,free,Free
84253101,0,free,Free
84253901,0,free,Free
84254100,0,free,Free
84254200,0,free,Free
84254900,0,free,Free
84261100,0,free,Free
84261200,0,free,Free
84261900,0,free,Free
84262000,0,free,Free
84263000,0,free,Free
84264100,0,free,Free
84264900,0,free,Free
84269100,0,free,Free
84269900,0,free,Free
84271040,0,free,Free
84271080,0,free,Free
84272040,0,free,Free
84272080,0,free,Free
84279000,0,free,Free
84281000,0,free,Free
84282000,0,free,Free
84283100,0,free,Free
84283200,0,free,Free
84283300,0,free,Free
84283900,0,free,Free
84284000,0,free,Free
84286000,0,free,Free
84287000,0,free,Free
84289003,0,free,Free
84291100,0,free,Free
84291900,0,free,Free
84292000,0,free,Free
84293000,0,free,Free
84294000,0,free,Free
84295110,0,free,Free
84295150,0,free,Free
84295210,0,free,Free
84295250,0,free,Free
84295910,0,free,Free
84295950,0,free,Free
84301000,0,free,Free
84302000,0,free,Free
84303100,0,free,Free
84303900,0,free,Free
84304100,0,free,Free
84304940,0,free,Free
84304980,0,free,Free
84305010,0,free,Free
84305050,0,free,Free
84306100,0,free,Free
84306901,0,free,Free
84311000,0,free,Free
84312000,0,free,Free
84313100,0,free,Free
84313900,0,free,Free
84314100,0,free,Free
84314200,0,free,Free
84314340,0,free,Free
84314380,0,free,Free
84314910,0,free,Free
84314990,0,free,Free
84321000,0,free,Free
84322100,0,free,Free
84322900,0,free,Free
84323100,0,free,Free
84323900,0,free,Free
84324100,0,free,Free
84324200,0,free,Free
84328000,0,free,Free
84329000,0,free,Free
84331100,0,free,Free
84331900,0,free,Free
84332000,0,free,Free
84333000,0,free,Free
84334000,0,free,Free
84335100,0,free,Free
84335200,0,free,Free
84335300,0,free,Free
84335900,0,free,Free
84336000,0,free,Free
84339010,0,free,Free
84339050,0,free,Free
84341000,0,free,Free
84342000,0,free,Free
84349000,0,free,Free
84351000,0,free,Free
84359000,0,free,Free
84361000,0,free,Free
84362100,0,free,Free
84362900,0,free,Free
84368000,0,free,Free
84369100,0,free,Free
84369900,0,free,Free
84371000,0,free,Free
84378000,0,free,Free
84379000,0,free,Free
84381000,0,free,Free
84382000,0,free,Free
84383000,0,free,Free
84384000,0.023,ad_valorem,2.3%
84385000,0.027999999999999997,ad_valorem,2.8%
84386000,0,free,Free
84388000,0,free,Free
84389010,0,free,Free
84389090,0.027999999999999997,ad_valorem,2.8%
84391000,0,free,Free
84392000,0,free,Free
84393000,0,free,Free
84399110,0,free,Free
84399190,0,free,Free
84399910,0,free,Free
84399950,0,free,Free
84401000,0,free,Free
84409000,0,free,Free
84411000,0,free,Free
84412000,0,free,Free
84413000,0,free,Free
84414000,0,free,Free
84418000,0,free,Free
84419000,0,free,Free
84423001,0,free,Free
84424000,0,free,Free
84425010,0,free,Free
84425090,0,free,Free
84431110,0.033,ad_valorem,3.3%
84431150,0,free,Free
84431200,0,free,Free
84431300,0,free,Free
84431400,0.022000000000000002,ad_valorem,2.2%
84431500,0,free,Free
84431600,0.022000000000000002,ad_valorem,2.2%
84431700,0.022000000000000002,ad_valorem,2.2%
84431920,0.026000000000000002,ad_valorem,2.6%
84431930,0,free,Free
84433100,0,free,Free
84433210,0,free,Free
84433250,0,free,Free
84433910,0,free,Free
84433920,0,free,Free
84433930,0,free,Free
84433940,0,free,Free
84433950,0,free,Free
84433960,0,free,Free
84433990,0,free,Free
84439110,0,free,Free
84439120,0,free,Free
84439130,0,free,Free
84439910,0,free,Free
84439920,0,free,Free
84439925,0,free,Free
84439930,0,free,Free
84439935,0,free,Free
84439940,0,free,Free
84439945,0,free,Free
84439950,0,free,Free
84440000,0,free,Free
84451100,0,free,Free
84451200,0,free,Free
84451300,0,free,Free
84451900,0.033,ad_valorem,3.3%
84452000,0,free,Free
84453000,0,free,Free
84454000,0.037000000000000005,ad_valorem,3.7%
84459000,0.037000000000000005,ad_valorem,3.7%
84461000,0,free,Free
84462110,0,free,Free
84462150,0.037000000000000005,ad_valorem,3.7%
84462900,0,free,Free
84463010,0,free,Free
84463050,0.037000000000000005,ad_valorem,3.7%
84471110,0,free,Free
