hts10,cty_code,usmca_share
8479892000,2010,0.356142666
8479895500,1220,0.9960214404
8479895500,2010,0.9986870741
8479896500,1220,0.983641552
8479896500,2010,0.904514203
8479897000,1220,1
8479897000,2010,0
8479898300,1220,0
8479898300,2010,0
8479899200,1220,0.9133678783
8479899200,2010,0.3996251516
8479899550,1220,0.9398789705
8479899550,2010,0.9181309873
8479899560,1220,0.8741073506
8479899560,2010,0.08852669028
8479899565,1220,0.3291700753
8479899565,2010,0.02820326564
8479899585,1220,0.03406022727
8479899585,2010,0.7964547979
8479899595,1220,0.7378508726
8479899595,2010,1
8479899596,1220,0.9726185054
8479899596,2010,0.4620468821
8479899599,1220,0.8838999402
8479899599,2010,0.8594191688
8479904100,1220,0.373188064
8479904100,2010,0.4360056833
8479904500,1220,0.1999654826
8479904500,2010,0.008264417717
8479905500,1220,0.1034193608
8479905500,2010,0
8479906500,1220,0.3017144495
8479906500,2010,0.6796928415
8479907500,1220,0.6606499504
8479907500,2010,0
8479908500,1220,0.3655206206
8479908500,2010,0.5077235387
8479909440,1220,0
8479909440,2010,0
8479909530,1220,0.4752508516
8479909530,2010,0.8223236462
8479909540,1220,0
8479909540,2010,0
8479909550,1220,0.5489512046
8479909550,2010,0.2376896986
8479909560,1220,0.3097752176
8479909560,2010,0
8479909565,1220,0.4350377299
8479909565,2010,0.4816778934
8479909596,1220,0.3019019399
8479909596,2010,0.3998114811
8480100000,1220,0.9299045298
8480100000,2010,0
8480200000,1220,0.990961559
8480200000,2010,0.7996032144
8480300000,1220,0.9182845185
8480300000,2010,0.9956554229
8480410000,1220,0.968782939
8480410000,2010,0.6761732877
8480490010,1220,1
8480490010,2010,1
8480490090,1220,0.9758264726
8480490090,2010,0.4958596167
8480500010,1220,1
8480500010,2010,0
8480500090,1220,0.2416350199
8480500090,2010,0.2566219026
8480600010,1220,0.6132312302
8480600010,2010,0.5760688972
8480600090,1220,0.4846698413
8480600090,2010,0.6439065047
8480711000,1220,0.1552960257
8480711000,2010,0.02759165574
8480714000,1220,0.8677196101
8480714000,2010,0
8480718020,1220,0
8480718020,2010,0
8480718045,1220,0.9799410798
8480718045,2010,0.8793499304
8480718060,1220,0.9725494183
8480718060,2010,0.9570976335
8480791000,1220,0.2588410781
8480791000,2010,0.8181818182
8480799010,1220,0.9651164461
8480799010,2010,0.3816255488
8480799020,1220,1
8480799020,2010,0.8640165778
8480799090,1220,0.9321265682
8480799090,2010,0.9442047482
8481100020,1220,0.7570862111
8481100020,2010,0.5761300579
8481100040,1220,0.9700032302
8481100040,2010,0.2419683185
8481100060,1220,0.5743988894
8481100060,2010,0.6339075746
8481100090,1220,0.8819590304
8481100090,2010,0.5871367424
8481200010,1220,0.811895045
8481200010,2010,0.6162796499
8481200020,1220,0.4769361793
8481200020,2010,0.857513274
8481200030,1220,0.9207140623
8481200030,2010,0.528361272
8481200040,1220,0.7351363442
8481200040,2010,0.4700973868
8481200050,1220,0.7242156244
8481200050,2010,0.5863600745
8481200060,1220,0.6861649892
8481200060,2010,0.3005243183
8481200070,1220,0.4760297763
8481200070,2010,0.5798905327
8481200080,1220,0.5395436381
8481200080,2010,0.5509993442
8481301010,1220,0.8528243134
8481301010,2010,0.9378097693
8481301090,1220,0.8644783568
8481301090,2010,0.4134028807
8481302010,1220,0.9784470434
8481302010,2010,0.6499452928
8481302090,1220,0.6335347637
8481302090,2010,0.5563321901
8481309000,1220,0.9437331472
8481309000,2010,0.6724049731
8481400000,1220,0.8036660035
8481400000,2010,0.7773983144
8481801020,1220,0.4180202637
8481801020,2010,0.721291335
8481801030,1220,0.2503644743
8481801030,2010,0.9598103842
8481801040,1220,0.6992314049
8481801040,2010,0.3407877431
8481801050,1220,0.8835676906
8481801050,2010,0.7313748937
8481801060,1220,0.9681932854
8481801060,2010,0
8481801070,1220,0.8038391416
8481801070,2010,0.7258261934
8481801075,1220,0.9976203714
8481801075,2010,0
8481801085,1220,0.9849190955
8481801085,2010,0.1722921893
8481801090,1220,0.9944661824
8481801090,2010,0.6905386958
8481801095,1220,0.7745037723
8481801095,2010,0.8655894822
8481803010,1220,0.9360064518
8481803010,2010,0.9162542768
8481803015,1220,0.8567052315
8481803015,2010,0.8476642868
8481803020,1220,1
8481803020,2010,0.8776983045
8481803025,1220,0.8025735024
8481803025,2010,0.3970337806
8481803030,1220,0.990295713
8481803030,2010,0.9485881935
8481803040,1220,0.9938166995
8481803040,2010,0.9800900948
8481803055,1220,0.9216615638
8481803055,2010,0.9101704223
8481803060,1220,0.9819602729
8481803060,2010,0.6182170438
8481803065,1220,0.9291579828
8481803065,2010,0.8415981574
8481803070,1220,0.8773435526
8481803070,2010,0.8290135752
8481803075,1220,0.8372775951
8481803075,2010,0.5792624569
8481803090,1220,0.8259136237
8481803090,2010,0.572591988
8481805040,1220,0
8481805040,2010,0.692700916
8481805060,1220,0.2426920928
8481805060,2010,0.6758329299
8481805090,1220,0.9759513729
8481805090,2010,0.9236355738
8481809005,1220,0.5991076363
8481809005,2010,0.7817139926
8481809010,1220,0.7890363701
8481809010,2010,0.5669481908
8481809015,1220,0.7394303419
8481809015,2010,0.5945184056
8481809020,1220,0.9103812457
8481809020,2010,0.701423017
8481809025,1220,0.8121048037
8481809025,2010,0.847005435
8481809030,1220,0.8910764252
8481809030,2010,0.8427542289
8481809035,1220,0.8536782572
8481809035,2010,0.6400662737
8481809040,1220,0.7196923045
8481809040,2010,0.6522535711
8481809045,1220,0.2865716461
8481809045,2010,0.6849876065
8481809050,1220,0.8813201941
8481809050,2010,0.7470180598
8481901000,1220,0.1907940628
8481901000,2010,0.9896358799
8481903000,1220,0.9116143233
8481903000,2010,0.8955553672
8481905000,1220,0.9156010194
8481905000,2010,0.7433379763
8481909020,1220,0.3599787836
8481909020,2010,0.394185551
8481909040,1220,0.4604143673
8481909040,2010,0.2572134367
8481909060,1220,0.6090426475
8481909060,2010,0.3807083856
8481909081,1220,0.3746888456
8481909081,2010,0.7582559903
8481909085,1220,0.3388878026
8481909085,2010,0.3993666026
8482101040,1220,0.9320976821
8482101040,2010,0.6517803727
8482101080,1220,0.7064234413
8482101080,2010,0.6500558196
8482105004,1220,0.4606778928
8482105004,2010,0
8482105008,1220,0.8321602293
8482105008,2010,0.6322734408
8482105012,1220,0.7395737299
8482105012,2010,0.8367811655
8482105016,1220,0.9797979798
8482105016,2010,0
8482105024,1220,0.9578123278
8482105024,2010,0.03840572368
8482105028,1220,0.8557667879
8482105028,2010,0.7841423262
8482105032,1220,0.1143627092
8482105032,2010,0.9988272449
8482105036,1220,1
8482105036,2010,0
8482105044,1220,0.7079622315
8482105044,2010,0.6909636671
8482105048,1220,0.1431670728
8482105048,2010,0.8321168909
8482105052,1220,0.427589519
8482105052,2010,0.4283306057
8482105056,1220,0.531986226
8482105056,2010,0.922784622
8482105060,1220,0.4024035723
8482105060,2010,0.9948200387
8482105064,1220,0.783008672
8482105064,2010,0
8482105068,1220,0.9854024108
8482105068,2010,0.9483191539
8482200020,1220,0.951302214
8482200020,2010,0.01970523613
8482200030,1220,0.880894216
8482200030,2010,0.286134457
8482200040,1220,0.8800853722
8482200040,2010,0.4343333059
8482200061,1220,0.9077134121
8482200061,2010,0.7491578007
8482200064,1220,0.9795444232
8482200064,2010,1
8482200067,1220,0.9796909249
8482200067,2010,0
8482200070,1220,0.9298576708
8482200070,2010,0.5213625392
8482200081,1220,0.9132943144
8482200081,2010,0.3401664886
8482200090,1220,0.9767449864
8482200090,2010,0.3036793211
8482300040,1220,0.9351945923
8482300040,2010,0.959772273
8482300080,1220,0.9171765409
8482300080,2010,0.6336520016
8482400000,1220,0.04122666025
8482400000,2010,0.7206297376
8482500000,1220,0.8298040664
8482500000,2010,0.8068621713
8482800020,1220,1
8482800020,2010,0
8482800040,1220,1
8482800040,2010,1
8482800060,1220,0.2789851185
8482800060,2010,0
8482800080,1220,0.8648736901
8482800080,2010,0.8904392801
8482910010,1220,0.6795442729
8482910010,2010,1
8482910020,1220,0
8482910020,2010,0
8482910040,1220,1
8482910040,2010,1
8482910050,1220,0
8482910050,2010,0
8482910070,1220,1
8482910070,2010,0.717354355
8482910080,1220,0.6947887099
8482910080,2010,0.4903018191
8482910090,1220,0.9611591918
8482910090,2010,0.9851729518
8482990500,1220,0.9418469436
8482990500,2010,0.6145168046
8482991550,1220,0.6577206341
8482991550,2010,0.5710706741
8482991570,1220,0.4928598629
8482991570,2010,0.730451078
8482991580,1220,0.933091674
8482991580,2010,0.6897517715
8482992520,1220,0.2130769207
8482992520,2010,0.9225900897
8482992540,1220,0
8482992540,2010,0.6457817697
8482992560,1220,0.9075351989
8482992560,2010,0.1722315014
8482992580,1220,0.7506822758
8482992580,2010,0
8482993500,1220,0.9556659993
8482993500,2010,0.9883119307
8482994500,1220,0.4845683614
8482994500,2010,0.550265439
8482996510,1220,0.03983860956
8482996510,2010,0.5257455187
8482996530,1220,0.9947411382
8482996530,2010,0.9838579247
8482996560,1220,0.8528998388
8482996560,2010,0.8760858682
8482996595,1220,0.866068945
8482996595,2010,0.4809235836
8483101010,1220,0.2431623405
8483101010,2010,1
8483101030,1220,0.3728786749
8483101030,2010,0.8502567829
8483101050,1220,0.223131528
8483101050,2010,0.9836895209
8483103010,1220,0.9941225774
8483103010,2010,0.8695397377
8483103050,1220,0.8561195252
8483103050,2010,0.9698388193
8483105000,1220,0.339634186
8483105000,2010,0.3369152295
8483204040,1220,0.2077673323
8483204040,2010,0.9357355226
8483204080,1220,0.9523030444
8483204080,2010,0.7381840365
8483208040,1220,0.9139077296
8483208040,2010,0.9226274818
8483208080,1220,0.6298200455
8483208080,2010,0.748381838
8483304040,1220,0.130693458
8483304040,2010,0.6477151871
8483304080,1220,0.3137894293
8483304080,2010,0.8497608108
8483308020,1220,0.6489516272
8483308020,2010,0.2584866585
8483308040,1220,0.8544367005
8483308040,2010,0.8324933241
8483308055,1220,0.3987068797
8483308055,2010,0.9409757928
8483308065,1220,0.4379598021
8483308065,2010,0.6219959012
8483308070,1220,0.285508236
8483308070,2010,0.8922859127
8483308090,1220,0.4649957955
8483308090,2010,0.8197318432
8483401000,1220,0.4018613012
8483401000,2010,0.2219393165
8483403040,1220,0.7911936982
8483403040,2010,0.3019823651
8483403080,1220,0.5517694078
8483403080,2010,0.2450348077
8483405010,1220,0.7082598023
8483405010,2010,0.9249447891
8483405020,1220,0.882984368
8483405020,2010,1
8483405050,1220,0.759718205
8483405050,2010,0.2889340724
8483405080,1220,0.5560044058
8483405080,2010,0.6449490781
8483407000,1220,0.7909752527
8483407000,2010,0.1685989531
8483408000,1220,0.6799530241
8483408000,2010,0.5326223959
8483409000,1220,0.7341367778
8483409000,2010,0.7163540171
8483504000,1220,0.9477183915
8483504000,2010,0.8041545425
8483506000,1220,0.5832558623
8483506000,2010,0.7801757766
8483509040,1220,0.5934093868
8483509040,2010,0.878893888
8483509080,1220,0.4520462197
8483509080,2010,0.9155750601
8483604040,1220,0.7914441424
8483604040,2010,0.9167221612
8483604080,1220,0.9231362168
8483604080,2010,0.03170240746
8483608000,1220,0.8464918053
8483608000,2010,0.7702111969
8483901010,1220,0.832139988
8483901010,2010,1
8483901050,1220,0.9244848095
8483901050,2010,0.1036850958
8483902000,1220,0.9492532079
8483902000,2010,0.961100293
8483903000,1220,0.6319777108
8483903000,2010,0.8438884138
8483905010,1220,0.9311835434
8483905010,2010,0.6092762523
8483905020,1220,0.8882648737
8483905020,2010,1
8483905080,1220,0.5762660861
8483905080,2010,0.6534927983
8483905090,1220,0.5614593422
8483905090,2010,0.5690733346
8483907000,1220,0.06263124869
8483907000,2010,0.9831850646
8483908010,1220,0.9168334261
8483908010,2010,0.2819076081
8483908040,1220,0.9649363276
8483908040,2010,0.484220874
8483908080,1220,0.6561481778
8483908080,2010,0.806211365
8484100000,1220,0.6464149977
8484100000,2010,0.9333364725
8484200000,1220,0.798626163
8484200000,2010,0.8542931316
8484900000,1220,0.7010698493
8484900000,2010,0.7150993327
8485100100,1220,0.02664503485
8485100100,2010,0
8485200000,1220,0.9447006062
8485200000,2010,0
8485300000,1220,0
8485300000,2010,1
8485800000,1220,0.4626162305
8485800000,2010,0
8485901000,1220,0.3230897463
8485901000,2010,0.8982050747
8485909000,1220,0.4510650014
8485909000,2010,0
8486100000,1220,0.9511098074
8486100000,2010,0
8486200000,1220,0.1023874266
8486200000,2010,0.4738442611
8486300000,1220,0
8486300000,2010,0
8486400010,1220,0
8486400010,2010,0
8486400020,1220,0
8486400020,2010,0.3911356407
8486400030,1220,0.05571774423
8486400030,2010,0.8346174429
8486900000,1220,0.2223063147
8486900000,2010,0.403892192
8487100040,1220,0
8487100040,2010,0.2284721559
8487100080,1220,0.2273688528
8487100080,2010,0.5014087595
8487900040,1220,0.9207588267
8487900040,2010,0.9320724125
8487900080,1220,0.9551652154
8487900080,2010,0.8561436718
8501102000,1220,0.7754250882
8501102000,2010,0.06267469702
8501104020,1220,0.8123891437
8501104020,2010,0.8954631902
8501104040,1220,0.5882998511
8501104040,2010,0.5887886834
8501104060,1220,0.6555809909
8501104060,2010,0.6162625127
8501104080,1220,0.8121505214
8501104080,2010,0.9167529878
8501106020,1220,0.9536614061
8501106020,2010,0.9125059275
8501106040,1220,0.305182082
8501106040,2010,0.9156712924
8501106060,1220,0.2880679825
8501106060,2010,0.8564045536
8501106080,1220,0.8948413415
8501106080,2010,0.7769406074
8501202000,1220,0.1573267228
8501202000,2010,0.9895584549
8501204000,1220,0.9127637674
8501204000,2010,0.8032869598
8501205000,1220,1
8501205000,2010,0.7937073938
8501206000,1220,0.4801021809
8501206000,2010,0.471442266
8501312000,1220,0.1522007411
8501312000,2010,0.7952812236
8501314000,1220,0.6480451407
8501314000,2010,0.8849223163
8501315000,1220,0.4479234281
8501315000,2010,0.5584891386
8501316000,1220,0.2485621945
8501316000,2010,0.8258271299
8501318100,1220,0.8922017385
8501318100,2010,0.6285033662
8501322000,1220,0.8787413698
8501322000,2010,0.9507862693
8501324500,1220,0.5377194375
8501324500,2010,0.2365116075
8501325520,1220,0.2915650639
8501325520,2010,0.1438136325
8501325540,1220,0.2013241215
8501325540,2010,0.2181630333
8501326100,1220,0.9606959705
8501326100,2010,0.7137112784
8501332040,1220,1
8501332040,2010,0.2342618662
8501332080,1220,0.1832644276
8501332080,2010,0.3304737293
8501333000,1220,0
8501333000,2010,0.3726034667
8501334040,1220,0.9810817992
8501334040,2010,0.8501773282
8501334060,1220,0.9791029811
8501334060,2010,0.9737053637
8501336100,1220,0.5695666397
8501336100,2010,0
8501343000,1220,1
8501343000,2010,0.763747807
8501346100,1220,0.3508747975
8501346100,2010,0.4638051585
8501402020,1220,0.6943445287
8501402020,2010,0.6148135637
8501402040,1220,0.936285213
8501402040,2010,0.8170767494
8501404020,1220,0.4341814382
8501404020,2010,0.8168975965
8501404040,1220,0.66288144
8501404040,2010,0.9616928387
8501405020,1220,0.9521872236
8501405020,2010,1
8501405040,1220,1
8501405040,2010,0.8733303083
8501406020,1220,0
8501406020,2010,0.7735953331
8501406040,1220,0.9353290692
8501406040,2010,0.9350167647
8501512020,1220,0.8454398755
8501512020,2010,1
8501512040,1220,0.6837532147
8501512040,2010,0.990004462
8501514020,1220,0.9697040741
8501514020,2010,0.5453509
8501514040,1220,0.7136657295
8501514040,2010,0.932139424
8501515020,1220,0.8422242248
8501515020,2010,0
8501515040,1220,1
8501515040,2010,0.8904281496
8501516020,1220,0.7900800963
8501516020,2010,0.9956292323
8501516040,1220,0.8035187133
8501516040,2010,0.925194356
8501524000,1220,0.7881382996
8501524000,2010,0.8967773784
8501528020,1220,0.120468445
8501528020,2010,1
8501528040,1220,0.4733869234
8501528040,2010,0.3479527687
8501534040,1220,0.8517955237
8501534040,2010,0
8501534080,1220,0.03348233514
8501534080,2010,0.4417948686
8501536000,1220,0.919179788
8501536000,2010,0.9330871511
8501538040,1220,0.9178496613
8501538040,2010,0.8499750058
8501538060,1220,0.9550056579
8501538060,2010,0.9203085201
8501610100,1220,0.1166137897
8501610100,2010,0.4567980695
8501620100,1220,0.0131587555
8501620100,2010,0.7601928288
8501630100,1220,0.07837903797
8501630100,2010,0.7195821969
8501640110,1220,1
8501640110,2010,0
8501640121,1220,1
8501640121,2010,0
8501640125,1220,0.6863159947
8501640125,2010,0.988589931
8501640130,1220,0
8501640130,2010,0
8501640135,1220,0
8501640135,2010,0
8501640150,1220,0.572657899
8501640150,2010,0
8501640155,1220,1
8501640155,2010,1
8501710000,1220,1
8501710000,2010,0
8501721000,1220,1
8501721000,2010,0
8501722000,1220,0
8501722000,2010,0
8501723000,1220,0
8501723000,2010,0
8501729000,1220,0
8501729000,2010,0
8501801000,1220,0.02391944083
8501801000,2010,1
8501802000,1220,0
8501802000,2010,0
8501803000,1220,0
8501803000,2010,0
8501809000,1220,0.9125359359
8501809000,2010,0
8502110000,1220,0.8434054091
8502110000,2010,0.9963768604
8502120000,1220,0.9729648037
8502120000,2010,0.9640928415
8502130020,1220,1
8502130020,2010,0.2918640689
8502130040,1220,1
8502130040,2010,1
8502200030,1220,0.1412102853
8502200030,2010,0
8502200060,1220,0.938609281
8502200060,2010,1
8502200070,1220,1
8502200070,2010,1
8502200085,1220,0.4938667735
8502200085,2010,0.998132478
8502310000,1220,0.3244431839
8502310000,2010,0.6612680744
8502390040,1220,1
8502390040,2010,0
8502390080,1220,0.9633532496
8502390080,2010,0.9700593815
8502400000,1220,0.2329294578
8502400000,2010,0.8412863432
8503002000,1220,0.9372568589
8503002000,2010,0.9493214179
8503003500,1220,0.9974295433
8503003500,2010,0.9815816524
8503004500,1220,0.1321195799
8503004500,2010,0.5255080563
8503006500,1220,0.7306013516
8503006500,2010,0.7753030382
8503007500,1220,0.8951714802
8503007500,2010,0.986463768
8503009000,1220,0.4439539525
8503009000,2010,0.5546848278
8503009520,1220,0.7815174727
8503009520,2010,0.921378392
8503009546,1220,0.9956157916
8503009546,2010,0.9855069052
8503009550,1220,0.8352449736
8503009550,2010,0.9576209992
8503009570,1220,0.9898760469
8503009570,2010,0.9998176679
8503009580,1220,0.9879596776
8503009580,2010,0.6078430992
8504100000,1220,0.8590974985
8504100000,2010,0.9419012232
8504210020,1220,0.5049808995
8504210020,2010,0.5846216559
8504210040,1220,0.476504671
8504210040,2010,0.6059586691
8504210060,1220,0.5742036006
8504210060,2010,0.5359937573
8504210080,1220,0.8410855653
8504210080,2010,0.3463885856
8504220040,1220,0.4663117317
8504220040,2010,0.5697906026
8504220080,1220,0.1887704132
8504220080,2010,0.5114991602
8504230041,1220,0.9999323903
8504230041,2010,1
8504230045,1220,1
8504230045,2010,0.6717420454
8504230080,1220,0.8063710848
8504230080,2010,0.9925536482
8504312000,1220,0.4719302663
8504312000,2010,0.3961990598
8504314035,1220,0.7542365433
8504314035,2010,0.9847964338
8504314065,1220,0.9164521705
8504314065,2010,0.8820071115
8504316000,1220,0.8895570432
8504316000,2010,0.8865511236
8504320000,1220,0.9110290722
8504320000,2010,0.9244579976
8504330020,1220,0.9514169156
8504330020,2010,0.8357585946
8504330040,1220,0.985806054
8504330040,2010,0.8522442131
8504340000,1220,0.9864190164
8504340000,2010,0.7580039531
8504404000,1220,0.2410532396
8504404000,2010,0.3301538241
8504406001,1220,0.3244211868
8504406001,2010,0.5099298313
8504406007,1220,0.1767841237
8504406007,2010,0.4553503835
8504406012,1220,0.05047910628
8504406012,2010,0.02499265248
8504406018,1220,0.2761864352
8504406018,2010,0.1029122268
8504407001,1220,0.6130496346
8504407001,2010,0.08810873511
8504407007,1220,0.6385447506
8504407007,2010,0
8504407012,1220,0.3740280291
8504407012,2010,0.5841314278
8504407018,1220,0.3109663121
8504407018,2010,0.5877722224
8504408500,1220,0.3814147911
8504408500,2010,0.4572054052
8504409510,1220,0.3322046816
8504409510,2010,0.5031011877
8504409520,1220,0.3836489501
8504409520,2010,0.4164275202
8504409530,1220,0.1732645946
8504409530,2010,0.4159781414
8504409540,1220,0.4410006354
8504409540,2010,0.3623596617
8504409550,1220,0.3720273859
8504409550,2010,0.3970769435
8504409570,1220,0.4256105966
8504409570,2010,0.4353194401
8504409580,1220,0.3599423385
8504409580,2010,0.4365077916
8504504000,1220,0.4755928545
8504504000,2010,0.7399481642
8504508000,1220,0.4731747531
8504508000,2010,0.4331121026
8504902000,1220,0.3764478383
8504902000,2010,0.4998980346
8504904100,1220,0.466579662
8504904100,2010,0.4144319649
8504906500,1220,0.1564362467
8504906500,2010,0.5381478359
8504907500,1220,0.4150824256
8504907500,2010,0.5354412795
8504909610,1220,0.1585691792
8504909610,2010,0.2640312361
8504909630,1220,0
8504909630,2010,0.1374675372
8504909634,1220,0.135180653
8504909634,2010,0.1014024253
8504909638,1220,0.06842628796
8504909638,2010,0.3059146071
8504909642,1220,0.3124200158
8504909642,2010,0.05879639914
8504909646,1220,0.4752602786
8504909646,2010,0.4045076132
8504909650,1220,0.2969735935
8504909650,2010,0.3939323472
8504909690,1220,0.2915039993
8504909690,2010,0.3928546632
8505110010,1220,1
8505110010,2010,0.9247308704
8505110030,1220,0
8505110030,2010,0
8505110050,1220,0
8505110050,2010,0.9407119891
8505110070,1220,0.3012950203
8505110070,2010,0.7817885159
8505110090,1220,0.847280051
8505110090,2010,0.774032994
8505191000,1220,0.8682158783
8505191000,2010,0.9713005901
8505192000,1220,0.9957762233
8505192000,2010,0.05408029743
8505193000,1220,0.9376030765
8505193000,2010,0.9744788494
8505200000,1220,0.4688262381
8505200000,2010,0.1181299308
8505903000,1220,0.707116923
8505903000,2010,0.7306904854
8505904000,1220,0.06315413983
8505904000,2010,0
8505907000,1220,0.814835847
8505907000,2010,0
8505907501,1220,0.5791625798
8505907501,2010,0.5662558223
8506100010,1220,0
8506100010,2010,1
8506100090,1220,0.7599817501
8506100090,2010,0.9887065336
8506301000,1220,0
8506301000,2010,0
8506305000,1220,0
8506305000,2010,0
8506401010,1220,0
8506401010,2010,0
8506401090,1220,0.892588807
8506401090,2010,0
8506405000,1220,0
8506405000,2010,0
8506500010,1220,0.8903693709
8506500010,2010,0
8506500090,1220,0.9152270506
8506500090,2010,0.2820029855
8506600010,1220,0
8506600010,2010,0
8506600090,1220,0.5575562701
8506600090,2010,0
8506800010,1220,0
8506800010,2010,1
8506800090,1220,0.9898577127
8506800090,2010,0.6930298974
8506900000,1220,0.795801311
8506900000,2010,1
8507100030,1220,0.8247879535
8507100030,2010,0
8507100060,1220,0.9972687863
8507100060,2010,0.9812273429
8507100090,1220,0.9827223339
8507100090,2010,0.9984461386
8507204000,1220,0.5812836338
8507204000,2010,0.4438521906
8507208010,1220,0
8507208010,2010,0
8507208031,1220,0.9956948331
8507208031,2010,0.9536689567
8507208041,1220,0.2751368906
8507208041,2010,0.9915554667
8507208061,1220,1
8507208061,2010,0.9981616041
8507208091,1220,0.6113796515
8507208091,2010,0.9382128691
8507304000,1220,1
8507304000,2010,1
8507308010,1220,0.01163953005
8507308010,2010,0.07122546873
8507308090,1220,0.1204917831
8507308090,2010,0.7793265857
8507500000,1220,0.5106696341
8507500000,2010,0.8994118425
8507600010,1220,0.5156135173
8507600010,2010,0.7652522086
8507600020,1220,0.4454660769
8507600020,2010,0.6524007286
8507804100,1220,1
8507804100,2010,0
8507808200,1220,0.2440925675
8507808200,2010,0.2810825866
8507904000,1220,0.9841800731
8507904000,2010,0.9937539834
8507908000,1220,0.880224482
8507908000,2010,0.9262115275
8508110000,1220,0.6068972201
8508110000,2010,0.5630605287
8508190000,1220,0.4583037737
8508190000,2010,0.5197767814
8508600000,1220,0.4340280417
8508600000,2010,0.2982456031
8508700000,1220,0.2112582984
8508700000,2010,0.4724461197
8509400015,1220,1
8509400015,2010,1
8509400025,1220,0.9958885633
8509400025,2010,1
8509400030,1220,0
8509400030,2010,1
8509400040,1220,0.7602743847
8509400040,2010,1
8509801000,1220,0.4748742937
8509801000,2010,0.02105523904
8509802000,1220,0
8509802000,2010,0.2474391079
8509805040,1220,0
8509805040,2010,0
8509805045,1220,1
8509805045,2010,1
8509805050,1220,0.9667446014
8509805050,2010,0.7636104138
8509805070,1220,1
8509805070,2010,0
8509805080,1220,1
8509805080,2010,0
8509805095,1220,0.8494118925
8509805095,2010,0.9866726306
8509902500,1220,1
8509902500,2010,0
8509903500,1220,1
8509903500,2010,1
8509904500,1220,0
8509904500,2010,1
8509905500,1220,0.9101088235
8509905500,2010,0.8773691816
8510100000,1220,0
8510100000,2010,0
8510201000,1220,0
8510201000,2010,0
8510209000,1220,1
8510209000,2010,0
8510300000,1220,1
8510300000,2010,0
8510901000,1220,0
8510901000,2010,0
8510902000,1220,0
8510902000,2010,1
8510903001,1220,0
8510903001,2010,0
8510904000,1220,0.2551748394
8510904000,2010,0
8510905500,1220,0
8510905500,2010,0
8511100000,1220,0.5237497783
8511100000,2010,0.9196012233
8511200000,1220,0.02241283331
8511200000,2010,0
8511300040,1220,0.9547940595
8511300040,2010,0.6150158861
8511300080,1220,0.5264646905
8511300080,2010,0.6130917259
8511400000,1220,0.4480774271
8511400000,2010,0.8346636857
8511500000,1220,0.620360089
8511500000,2010,0.9055605494
8511802000,1220,0.05076643324
8511802000,2010,0.6728814764
8511804000,1220,0.6272738371
8511804000,2010,0.09702919992
8511806000,1220,0.05036418808
8511806000,2010,0.861810844
8511902000,1220,0.6948157081
8511902000,2010,0.9683242679
8511904000,1220,0.07745262473
8511904000,2010,0.5595038032
8511906020,1220,1
8511906020,2010,0.6993566724
8511906040,1220,0.8805841143
8511906040,2010,0.8393405646
8512102000,1220,0.1942563133
8512102000,2010,0
8512104000,1220,0
8512104000,2010,0
8512202040,1220,0.4979741172
8512202040,2010,0.3740790942
8512202080,1220,0.4008727439
8512202080,2010,0.3642707887
8512204040,1220,0.9715187908
8512204040,2010,0.7618291688
8512204080,1220,0.7617532361
8512204080,2010,0.8505975751
8512300020,1220,0.798339238
8512300020,2010,0.6412767877
8512300030,1220,0
8512300030,2010,0
8512300040,1220,0.9535455894
8512300040,2010,0.8835385643
8512402000,1220,1
8512402000,2010,1
8512404000,1220,0.1134490114
8512404000,2010,0.8454361622
8512902000,1220,0.8803921545
8512902000,2010,0.8012976204
8512904000,1220,0
8512904000,2010,0
8512906000,1220,0.4268305918
8512906000,2010,0.5017672165
8512907000,1220,0.5915440222
8512907000,2010,0
8512909000,1220,0.09631196466
8512909000,2010,0.6831038716
8513102000,1220,0.6726479197
8513102000,2010,0.09161003659
8513104000,1220,0.8378083904
8513104000,2010,0.1067672061
8513902000,1220,1
8513902000,2010,1
8513904000,1220,0.5137573297
8513904000,2010,1
8514100000,1220,0
8514100000,2010,0
8514110000,1220,0.06036130315
8514110000,2010,0
8514190000,1220,0.4664761197
8514190000,2010,0.7065955093
8514200000,1220,0
8514200000,2010,0
8514204000,1220,0
8514204000,2010,0
8514206000,1220,0
8514206000,2010,0
8514208000,1220,0.3887166911
8514208000,2010,0.2180858713
8514300000,1220,0
8514300000,2010,0
8514311000,1220,0
8514311000,2010,0
8514319000,1220,0.6311085098
8514319000,2010,0.9179055667
8514321000,1220,0
8514321000,2010,0
8514329000,1220,0
8514329000,2010,1
8514391000,1220,0
8514391000,2010,0
8514399000,1220,0.7538349904
8514399000,2010,0.9419710786
8514400000,1220,0.7162010701
8514400000,2010,0.3396644818
8514900000,1220,0
8514900000,2010,0
8514904000,1220,0.659895288
8514904000,2010,0
8514908000,1220,0.5216224539
8514908000,2010,0.4478515612
8515110000,1220,0
8515110000,2010,0.2418338742
8515190000,1220,0.5315712067
8515190000,2010,0.03719600828
8515210000,1220,0.2991934515
8515210000,2010,0.06107317788
8515290000,1220,0.8152644069
8515290000,2010,0.1749176169
8515310000,1220,0.7955614894
8515310000,2010,0.8676347889
8515390020,1220,0.9950867727
8515390020,2010,0.996295608
8515390040,1220,0.9795982548
