date_str,country_name,iso3,effective_tariff,total_imports,tariff_2024
2025-02-04,CHINA,CHN,20.0,429425828419.0,10.865954673194842
2025-02-04,MEXICO,MEX,0.0,503438605302.0,0.2483985951474333
2025-02-04,CANADA,CAN,0.0,411693824741.0,0.1004719282005802
2025-02-04,JAPAN,JPN,0.0,151340030810.0,1.5080061314809772
2025-02-04,"KOREA, SOUTH",KOR,0.0,130458735626.0,0.1907498779640211
2025-02-04,VIETNAM,VNM,0.0,141361159091.0,3.77434496880812
2025-02-04,TAIWAN,TWN,0.0,115274122243.0,0.9381444681229574
2025-02-04,INDIA,IND,0.0,87735219365.0,2.4006631752267915
2025-02-04,UNITED KINGDOM,GBR,0.0,68205970097.0,0.9568484123484456
2025-02-04,SWITZERLAND,CHE,0.0,60919464587.0,0.5962607476322337
2025-02-04,MALAYSIA,MYS,0.0,51626608290.0,0.6439635839187916
2025-02-04,THAILAND,THA,0.0,63282378964.0,1.5883308441545774
2025-02-04,BRAZIL,BRA,0.0,42749059621.0,1.283186909521001
2025-02-04,SINGAPORE,SGP,0.0,42642848286.0,0.0777042630402308
2025-02-04,INDONESIA,IDN,0.0,28106070973.0,4.851827159726428
2025-02-04,ISRAEL,ISR,0.0,22708195633.0,0.1302083374560647
2025-02-04,SAUDI ARABIA,SAU,0.0,12571913684.0,0.3597939274556667
2025-02-04,RUSSIA,RUS,0.0,2931845520.0,0.6264000226041924
2025-02-04,COLOMBIA,COL,0.0,18310770810.0,0.1414987128005017
2025-02-04,AUSTRALIA,AUS,0.0,16680584707.0,0.1154843630386415
2025-02-04,PHILIPPINES,PHL,0.0,13930354398.0,1.3606079686473171
2025-02-04,CHILE,CHL,0.0,16426746171.0,0.0289320292072832
2025-02-04,TURKEY,TUR,0.0,16577520954.0,3.317861883729277
2025-02-04,SOUTH AFRICA,ZAF,0.0,14590861017.0,0.2596966618752078
2025-02-04,VENEZUELA,VEN,0.0,5684940767.0,0.1419630974318645
2025-02-04,IRAQ,IRQ,0.0,7595583687.0,0.0941318046727223
2025-02-04,ECUADOR,ECU,0.0,8723106488.0,0.4318083133780035
2025-02-04,COSTA RICA,CRI,0.0,11441670778.0,0.108517280744293
2025-02-04,PERU,PER,0.0,9605440694.0,0.1023464233779589
2025-02-04,BANGLADESH,BGD,0.0,8444238245.0,15.06031083091498
2025-02-04,CAMBODIA,KHM,0.0,12728558279.0,7.049896660177754
2025-02-04,HONG KONG,HKG,20.000000000000004,5895965378.0,0.989900894224688
2025-02-04,NORWAY,NOR,0.0,6521465715.0,0.575496378270847
2025-02-04,DOMINICAN REPUBLIC,DOM,0.0,7502813278.0,0.3628772433912622
2025-02-04,ARGENTINA,ARG,0.0,7735341905.0,1.041774881959791
2025-02-04,NIGERIA,NGA,0.0,6108389412.0,0.0762987701937297
2025-02-04,HONDURAS,HND,0.0,5523842740.0,0.4703619603768806
2025-02-04,NEW ZEALAND,NZL,0.0,5580064221.0,1.1250411019239055
2025-02-04,SLOVAKIA,SVK,0.0,8141337864.0,2.4215965888330806
2025-02-04,UNITED ARAB EMIRATES,ARE,0.0,7188011875.0,2.269413320912189
2025-02-04,GUATEMALA,GTM,0.0,5024213301.0,0.8735477052947678
2025-02-04,PAKISTAN,PAK,0.0,5107479031.0,9.589125790382516
2025-02-04,TRINIDAD AND TOBAGO,TTO,0.0,3247910632.0,0.0142155389206534
2025-02-04,NICARAGUA,NIC,0.0,4640059191.0,1.3320080942045034
2025-02-04,KUWAIT,KWT,0.0,1704495990.0,0.1050545739330252
2025-02-04,ALGERIA,DZA,0.0,2712545770.0,0.0961585617779271
2025-02-04,SRI LANKA,LKA,0.0,3118528089.0,10.121829240961503
2025-02-04,ANGOLA,AGO,0.0,1662167957.0,0.0647056150655899
2025-02-04,EL SALVADOR,SLV,0.0,2301947103.0,0.92059912985759
2025-02-04,EGYPT,EGY,0.0,2559338157.0,1.8207506840214704
2025-02-04,EUROPEAN UNION,EUU,0.0,597473236377.0,1.2290777517549552
2025-03-06,CHINA,CHN,20.0,429425828419.0,10.865954673194842
2025-03-06,MEXICO,MEX,4.5,503438605302.0,0.2483985951474333
2025-03-06,CANADA,CAN,8.75,411693824741.0,0.1004719282005802
2025-03-06,JAPAN,JPN,0.0,151340030810.0,1.5080061314809772
2025-03-06,"KOREA, SOUTH",KOR,0.0,130458735626.0,0.1907498779640211
2025-03-06,VIETNAM,VNM,0.0,141361159091.0,3.77434496880812
2025-03-06,TAIWAN,TWN,0.0,115274122243.0,0.9381444681229574
2025-03-06,INDIA,IND,0.0,87735219365.0,2.4006631752267915
2025-03-06,UNITED KINGDOM,GBR,0.0,68205970097.0,0.9568484123484456
2025-03-06,SWITZERLAND,CHE,0.0,60919464587.0,0.5962607476322337
2025-03-06,MALAYSIA,MYS,0.0,51626608290.0,0.6439635839187916
2025-03-06,THAILAND,THA,0.0,63282378964.0,1.5883308441545774
2025-03-06,BRAZIL,BRA,0.0,42749059621.0,1.283186909521001
2025-03-06,SINGAPORE,SGP,0.0,42642848286.0,0.0777042630402308
2025-03-06,INDONESIA,IDN,0.0,28106070973.0,4.851827159726428
2025-03-06,ISRAEL,ISR,0.0,22708195633.0,0.1302083374560647
2025-03-06,SAUDI ARABIA,SAU,0.0,12571913684.0,0.3597939274556667
2025-03-06,RUSSIA,RUS,0.0,2931845520.0,0.6264000226041924
2025-03-06,COLOMBIA,COL,0.0,18310770810.0,0.1414987128005017
2025-03-06,AUSTRALIA,AUS,0.0,16680584707.0,0.1154843630386415
2025-03-06,PHILIPPINES,PHL,0.0,13930354398.0,1.3606079686473171
2025-03-06,CHILE,CHL,0.0,16426746171.0,0.0289320292072832
2025-03-06,TURKEY,TUR,0.0,16577520954.0,3.317861883729277
2025-03-06,SOUTH AFRICA,ZAF,0.0,14590861017.0,0.2596966618752078
2025-03-06,VENEZUELA,VEN,0.0,5684940767.0,0.1419630974318645
2025-03-06,IRAQ,IRQ,0.0,7595583687.0,0.0941318046727223
2025-03-06,ECUADOR,ECU,0.0,8723106488.0,0.4318083133780035
2025-03-06,COSTA RICA,CRI,0.0,11441670778.0,0.108517280744293
2025-03-06,PERU,PER,0.0,9605440694.0,0.1023464233779589
2025-03-06,BANGLADESH,BGD,0.0,8444238245.0,15.06031083091498
2025-03-06,CAMBODIA,KHM,0.0,12728558279.0,7.049896660177754
2025-03-06,HONG KONG,HKG,20.000000000000004,5895965378.0,0.989900894224688
2025-03-06,NORWAY,NOR,0.0,6521465715.0,0.575496378270847
2025-03-06,DOMINICAN REPUBLIC,DOM,0.0,7502813278.0,0.3628772433912622
2025-03-06,ARGENTINA,ARG,0.0,7735341905.0,1.041774881959791
2025-03-06,NIGERIA,NGA,0.0,6108389412.0,0.0762987701937297
2025-03-06,HONDURAS,HND,0.0,5523842740.0,0.4703619603768806
2025-03-06,NEW ZEALAND,NZL,0.0,5580064221.0,1.1250411019239055
2025-03-06,SLOVAKIA,SVK,0.0,8141337864.0,2.4215965888330806
2025-03-06,UNITED ARAB EMIRATES,ARE,0.0,7188011875.0,2.269413320912189
2025-03-06,GUATEMALA,GTM,0.0,5024213301.0,0.8735477052947678
2025-03-06,PAKISTAN,PAK,0.0,5107479031.0,9.589125790382516
2025-03-06,TRINIDAD AND TOBAGO,TTO,0.0,3247910632.0,0.0142155389206534
2025-03-06,NICARAGUA,NIC,0.0,4640059191.0,1.3320080942045034
2025-03-06,KUWAIT,KWT,0.0,1704495990.0,0.1050545739330252
2025-03-06,ALGERIA,DZA,0.0,2712545770.0,0.0961585617779271
2025-03-06,SRI LANKA,LKA,0.0,3118528089.0,10.121829240961503
2025-03-06,ANGOLA,AGO,0.0,1662167957.0,0.0647056150655899
2025-03-06,EL SALVADOR,SLV,0.0,2301947103.0,0.92059912985759
2025-03-06,EGYPT,EGY,0.0,2559338157.0,1.8207506840214704
2025-03-06,EUROPEAN UNION,EUU,0.0,597473236377.0,1.2290777517549552
2025-03-12,CHINA,CHN,20.293654748549404,429425828419.0,10.865954673194842
2025-03-12,MEXICO,MEX,5.51501639167196,503438605302.0,0.2483985951474333
2025-03-12,CANADA,CAN,9.268592869341228,411693824741.0,0.1004719282005802
2025-03-12,JAPAN,JPN,0.9717917296094676,151340030810.0,1.5080061314809772
2025-03-12,"KOREA, SOUTH",KOR,1.3586004039861044,130458735626.0,0.1907498779640211
2025-03-12,VIETNAM,VNM,0.5729274506575289,141361159091.0,3.77434496880812
2025-03-12,TAIWAN,TWN,1.2621566780902995,115274122243.0,0.9381444681229574
2025-03-12,INDIA,IND,0.8695212196669246,87735219365.0,2.4006631752267915
2025-03-12,UNITED KINGDOM,GBR,0.8338850406953109,68205970097.0,0.9568484123484456
2025-03-12,SWITZERLAND,CHE,0.2877887764420906,60919464587.0,0.5962607476322337
2025-03-12,MALAYSIA,MYS,0.7395300217193486,51626608290.0,0.6439635839187916
2025-03-12,THAILAND,THA,0.9113097064951864,63282378964.0,1.5883308441545774
2025-03-12,BRAZIL,BRA,0.204310034008549,42749059621.0,1.283186909521001
2025-03-12,SINGAPORE,SGP,0.2833878847386334,42642848286.0,0.0777042630402308
2025-03-12,INDONESIA,IDN,0.2440159265444262,28106070973.0,4.851827159726428
2025-03-12,ISRAEL,ISR,0.6898834281326098,22708195633.0,0.1302083374560647
2025-03-12,SAUDI ARABIA,SAU,0.0410693183216099,12571913684.0,0.3597939274556667
2025-03-12,RUSSIA,RUS,0.0220849204224102,2931845520.0,0.6264000226041924
2025-03-12,COLOMBIA,COL,1.0645000408368934,18310770810.0,0.1414987128005017
2025-03-12,AUSTRALIA,AUS,0.5336434787123797,16680584707.0,0.1154843630386415
2025-03-12,PHILIPPINES,PHL,0.4681154828290823,13930354398.0,1.3606079686473171
2025-03-12,CHILE,CHL,0.0415898966166596,16426746171.0,0.0289320292072832
2025-03-12,TURKEY,TUR,1.6335723025260729,16577520954.0,3.317861883729277
2025-03-12,SOUTH AFRICA,ZAF,0.1159375977215505,14590861017.0,0.2596966618752078
2025-03-12,VENEZUELA,VEN,0.0002021393092907,5684940767.0,0.1419630974318645
2025-03-12,IRAQ,IRQ,5.5624428274434994e-05,7595583687.0,0.0941318046727223
2025-03-12,ECUADOR,ECU,0.0168465729728461,8723106488.0,0.4318083133780035
2025-03-12,COSTA RICA,CRI,0.1272963650379208,11441670778.0,0.108517280744293
2025-03-12,PERU,PER,0.0572339565162693,9605440694.0,0.1023464233779589
2025-03-12,BANGLADESH,BGD,0.0102703580220929,8444238245.0,15.06031083091498
2025-03-12,CAMBODIA,KHM,0.205707605889652,12728558279.0,7.049896660177754
2025-03-12,HONG KONG,HKG,20.02625702409612,5895965378.0,0.989900894224688
2025-03-12,NORWAY,NOR,0.5850611682622333,6521465715.0,0.575496378270847
2025-03-12,DOMINICAN REPUBLIC,DOM,0.4250758757853762,7502813278.0,0.3628772433912622
2025-03-12,ARGENTINA,ARG,0.0930481365710233,7735341905.0,1.041774881959791
2025-03-12,NIGERIA,NGA,0.0004168774824665,6108389412.0,0.0762987701937297
2025-03-12,HONDURAS,HND,0.3125122140968118,5523842740.0,0.4703619603768806
2025-03-12,NEW ZEALAND,NZL,0.4656482743014652,5580064221.0,1.1250411019239055
2025-03-12,SLOVAKIA,SVK,0.4047358284404938,8141337864.0,2.4215965888330806
2025-03-12,UNITED ARAB EMIRATES,ARE,1.9311986807200427,7188011875.0,2.269413320912189
2025-03-12,GUATEMALA,GTM,0.014337458560062,5024213301.0,0.8735477052947678
2025-03-12,PAKISTAN,PAK,0.1651025329486076,5107479031.0,9.589125790382516
2025-03-12,TRINIDAD AND TOBAGO,TTO,0.0027326413826031,3247910632.0,0.0142155389206534
2025-03-12,NICARAGUA,NIC,0.0009908386532907,4640059191.0,1.3320080942045034
2025-03-12,KUWAIT,KWT,0.0013759199280955,1704495990.0,0.1050545739330252
2025-03-12,ALGERIA,DZA,0.0011176216945456,2712545770.0,0.0961585617779271
2025-03-12,SRI LANKA,LKA,0.0978481646762553,3118528089.0,10.121829240961503
2025-03-12,ANGOLA,AGO,0.0,1662167957.0,0.0647056150655899
2025-03-12,EL SALVADOR,SLV,0.0740748993657479,2301947103.0,0.92059912985759
2025-03-12,EGYPT,EGY,0.1348598949521307,2559338157.0,1.8207506840214704
2025-03-12,EUROPEAN UNION,EUU,0.6687299193061911,597473236377.0,1.2290777517549552
2025-04-03,CHINA,CHN,20.640687134464937,429425828419.0,10.865954673194842
2025-04-03,MEXICO,MEX,8.200401203392971,503438605302.0,0.2483985951474333
2025-04-03,CANADA,CAN,9.799271152477235,411693824741.0,0.1004719282005802
2025-04-03,JAPAN,JPN,10.002206457030654,151340030810.0,1.5080061314809772
2025-04-03,"KOREA, SOUTH",KOR,10.36146246637854,130458735626.0,0.1907498779640211
2025-04-03,VIETNAM,VNM,1.219104877769582,141361159091.0,3.77434496880812
2025-04-03,TAIWAN,TWN,1.82168539121322,115274122243.0,0.9381444681229574
2025-04-03,INDIA,IND,1.5935750538600135,87735219365.0,2.4006631752267915
2025-04-03,UNITED KINGDOM,GBR,5.165614036776185,68205970097.0,0.9568484123484456
2025-04-03,SWITZERLAND,CHE,0.4464133534227313,60919464587.0,0.5962607476322337
2025-04-03,MALAYSIA,MYS,1.509710811568017,51626608290.0,0.6439635839187916
2025-04-03,THAILAND,THA,3.0865561704959927,63282378964.0,1.5883308441545774
2025-04-03,BRAZIL,BRA,0.8650421185366639,42749059621.0,1.283186909521001
2025-04-03,SINGAPORE,SGP,0.4667895948576928,42642848286.0,0.0777042630402308
2025-04-03,INDONESIA,IDN,1.4271786214278697,28106070973.0,4.851827159726428
2025-04-03,ISRAEL,ISR,0.8221323416321829,22708195633.0,0.1302083374560647
2025-04-03,SAUDI ARABIA,SAU,0.0688993813330416,12571913684.0,0.3597939274556667
2025-04-03,RUSSIA,RUS,0.03273758775667,2931845520.0,0.6264000226041924
2025-04-03,COLOMBIA,COL,1.2285739119575598,18310770810.0,0.1414987128005017
2025-04-03,AUSTRALIA,AUS,0.7319152694255732,16680584707.0,0.1154843630386415
2025-04-03,PHILIPPINES,PHL,3.001557575663912,13930354398.0,1.3606079686473171
2025-04-03,CHILE,CHL,0.6859157229136198,16426746171.0,0.0289320292072832
2025-04-03,TURKEY,TUR,2.4776878891586773,16577520954.0,3.317861883729277
2025-04-03,SOUTH AFRICA,ZAF,4.482957547795824,14590861017.0,0.2596966618752078
2025-04-03,VENEZUELA,VEN,0.0031537971519554,5684940767.0,0.1419630974318645
2025-04-03,IRAQ,IRQ,0.0006343620449139,7595583687.0,0.0941318046727223
2025-04-03,ECUADOR,ECU,0.1152302481212126,8723106488.0,0.4318083133780035
2025-04-03,COSTA RICA,CRI,0.4635369193804992,11441670778.0,0.108517280744293
2025-04-03,PERU,PER,0.1876284214763587,9605440694.0,0.1023464233779589
2025-04-03,BANGLADESH,BGD,0.018879675155352,8444238245.0,15.06031083091498
2025-04-03,CAMBODIA,KHM,1.618004472586506,12728558279.0,7.049896660177754
2025-04-03,HONG KONG,HKG,20.03777564668732,5895965378.0,0.989900894224688
2025-04-03,NORWAY,NOR,0.9956948305447006,6521465715.0,0.575496378270847
2025-04-03,DOMINICAN REPUBLIC,DOM,0.4680958621612121,7502813278.0,0.3628772433912622
2025-04-03,ARGENTINA,ARG,0.2086263373771324,7735341905.0,1.041774881959791
2025-04-03,NIGERIA,NGA,0.0014956192842015,6108389412.0,0.0762987701937297
2025-04-03,HONDURAS,HND,4.927835812175928,5523842740.0,0.4703619603768806
2025-04-03,NEW ZEALAND,NZL,0.5729732129188696,5580064221.0,1.1250411019239055
2025-04-03,SLOVAKIA,SVK,20.99607250742641,8141337864.0,2.4215965888330806
2025-04-03,UNITED ARAB EMIRATES,ARE,2.2807447017468934,7188011875.0,2.269413320912189
2025-04-03,GUATEMALA,GTM,0.2165962181150636,5024213301.0,0.8735477052947678
2025-04-03,PAKISTAN,PAK,0.3746562224505783,5107479031.0,9.589125790382516
2025-04-03,TRINIDAD AND TOBAGO,TTO,0.0038154682822566,3247910632.0,0.0142155389206534
2025-04-03,NICARAGUA,NIC,3.782394497044682,4640059191.0,1.3320080942045034
2025-04-03,KUWAIT,KWT,0.004534727594167,1704495990.0,0.1050545739330252
2025-04-03,ALGERIA,DZA,0.0196917875417084,2712545770.0,0.0961585617779271
2025-04-03,SRI LANKA,LKA,0.1632121903263703,3118528089.0,10.121829240961503
2025-04-03,ANGOLA,AGO,0.000370585293385,1662167957.0,0.0647056150655899
2025-04-03,EL SALVADOR,SLV,0.8107051081095152,2301947103.0,0.92059912985759
2025-04-03,EGYPT,EGY,0.2058906610518681,2559338157.0,1.8207506840214704
2025-04-03,EUROPEAN UNION,EUU,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,CHINA,CHN,50.28401462010338,429425828419.0,10.865954673194842
2025-04-05,MEXICO,MEX,8.200401203392971,503438605302.0,0.2483985951474333
2025-04-05,CANADA,CAN,9.799271152477235,411693824741.0,0.1004719282005802
2025-04-05,JAPAN,JPN,24.400088258281222,151340030810.0,1.5080061314809772
2025-04-05,"KOREA, SOUTH",KOR,25.58554150134486,130458735626.0,0.1907498779640211
2025-04-05,VIETNAM,VNM,44.97595190267356,141361159091.0,3.77434496880812
2025-04-05,TAIWAN,TWN,31.489928090460303,115274122243.0,0.9381444681229574
2025-04-05,INDIA,IND,26.8725139956912,87735219365.0,2.4006631752267915
2025-04-05,UNITED KINGDOM,GBR,13.09936842206571,68205970097.0,0.9568484123484456
2025-04-05,SWITZERLAND,CHE,31.87500426104164,60919464587.0,0.5962607476322337
2025-04-05,MALAYSIA,MYS,24.06038843246272,51626608290.0,0.6439635839187916
2025-04-05,THAILAND,THA,35.51845303816193,63282378964.0,1.5883308441545774
2025-04-05,BRAZIL,BRA,10.519025271122,42749059621.0,1.283186909521001
2025-04-05,SINGAPORE,SGP,10.280073756914616,42642848286.0,0.0777042630402308
2025-04-05,INDONESIA,IDN,31.600389986000195,28106070973.0,4.851827159726428
2025-04-05,ISRAEL,ISR,17.263082349322296,22708195633.0,0.1302083374560647
2025-04-05,SAUDI ARABIA,SAU,10.041339628799824,12571913684.0,0.3597939274556667
2025-04-05,RUSSIA,RUS,10.019642552654002,2931845520.0,0.6264000226041924
2025-04-05,COLOMBIA,COL,10.737144347174535,18310770810.0,0.1414987128005017
2025-04-05,AUSTRALIA,AUS,10.439149161655344,16680584707.0,0.1154843630386415
2025-04-05,PHILIPPINES,PHL,18.840436121185896,13930354398.0,1.3606079686473171
2025-04-05,CHILE,CHL,10.411549433748172,16426746171.0,0.0289320292072832
2025-04-05,TURKEY,TUR,11.486612733495209,16577520954.0,3.317861883729277
2025-04-05,SOUTH AFRICA,ZAF,12.689774528677496,14590861017.0,0.2596966618752078
2025-04-05,VENEZUELA,VEN,15.00126151886078,5684940767.0,0.1419630974318645
2025-04-05,IRAQ,IRQ,38.999644757254856,7595583687.0,0.0941318046727223
2025-04-05,ECUADOR,ECU,10.069138148872728,8723106488.0,0.4318083133780035
2025-04-05,COSTA RICA,CRI,10.2781221516283,11441670778.0,0.108517280744293
2025-04-05,PERU,PER,10.112577052885817,9605440694.0,0.1023464233779589
2025-04-05,BANGLADESH,BGD,36.99093775592543,8444238245.0,15.06031083091498
2025-04-05,CAMBODIA,KHM,47.44671570631695,12728558279.0,7.049896660177754
2025-04-05,HONG KONG,HKG,53.78090124921355,5895965378.0,0.989900894224688
2025-04-05,NORWAY,NOR,16.358450138996094,6521465715.0,0.575496378270847
2025-04-05,DOMINICAN REPUBLIC,DOM,10.280857517296727,7502813278.0,0.3628772433912622
2025-04-05,ARGENTINA,ARG,10.12517580242628,7735341905.0,1.041774881959791
2025-04-05,NIGERIA,NGA,14.000658072485049,6108389412.0,0.0762987701937297
2025-04-05,HONDURAS,HND,12.956701487305557,5523842740.0,0.4703619603768806
2025-04-05,NEW ZEALAND,NZL,10.34378392775132,5580064221.0,1.1250411019239055
2025-04-05,SLOVAKIA,SVK,22.59764350445585,8141337864.0,2.4215965888330806
2025-04-05,UNITED ARAB EMIRATES,ARE,11.368446821048137,7188011875.0,2.269413320912189
2025-04-05,GUATEMALA,GTM,10.129957730869036,5024213301.0,0.8735477052947678
2025-04-05,PAKISTAN,PAK,29.92506875550988,5107479031.0,9.589125790382516
2025-04-05,TRINIDAD AND TOBAGO,TTO,10.002289280969354,3247910632.0,0.0142155389206534
2025-04-05,NICARAGUA,NIC,19.907774679290725,4640059191.0,1.3320080942045034
2025-04-05,KUWAIT,KWT,10.002720836556502,1704495990.0,0.1050545739330252
2025-04-05,ALGERIA,DZA,29.996061642491657,2712545770.0,0.0961585617779271
2025-04-05,SRI LANKA,LKA,43.87595873535196,3118528089.0,10.121829240961503
2025-04-05,ANGOLA,AGO,31.999896236117856,1662167957.0,0.0647056150655899
2025-04-05,EL SALVADOR,SLV,10.48642306486571,2301947103.0,0.92059912985759
2025-04-05,EGYPT,EGY,10.123534396631122,2559338157.0,1.8207506840214704
2025-04-05,EUROPEAN UNION,EUU,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,CHINA,CHN,112.18625731070128,429425828419.0,10.865954673194842
2025-04-09,MEXICO,MEX,8.200401203392971,503438605302.0,0.2483985951474333
2025-04-09,CANADA,CAN,9.799271152477235,411693824741.0,0.1004719282005802
2025-04-09,JAPAN,JPN,16.00132387421839,151340030810.0,1.5080061314809772
2025-04-09,"KOREA, SOUTH",KOR,16.216877479827126,130458735626.0,0.1907498779640211
2025-04-09,VIETNAM,VNM,10.731462926661749,141361159091.0,3.77434496880812
2025-04-09,TAIWAN,TWN,11.093011234727932,115274122243.0,0.9381444681229574
2025-04-09,INDIA,IND,10.956145032316009,87735219365.0,2.4006631752267915
2025-04-09,UNITED KINGDOM,GBR,13.09936842206571,68205970097.0,0.9568484123484456
2025-04-09,SWITZERLAND,CHE,10.267848012053635,60919464587.0,0.5962607476322337
2025-04-09,MALAYSIA,MYS,10.905826486940809,51626608290.0,0.6439635839187916
2025-04-09,THAILAND,THA,11.851933702297597,63282378964.0,1.5883308441545774
2025-04-09,BRAZIL,BRA,10.519025271122,42749059621.0,1.283186909521001
2025-04-09,SINGAPORE,SGP,10.280073756914616,42642848286.0,0.0777042630402308
2025-04-09,INDONESIA,IDN,10.856307172856722,28106070973.0,4.851827159726428
2025-04-09,ISRAEL,ISR,10.493279404979312,22708195633.0,0.1302083374560647
