State Imports by NAICS Commodities,,,,
Current date: 05/12/2025 2:56 PM (Eastern Daylight Time),,,,
Measures: Customs Value (Gen) ($US),,,,
State,Commodity,Country,Time,Customs Value (Gen) ($US)
West Virginia,3329 Other Fabricated Metal Products,Belgium,2024,"15,873"
West Virginia,3329 Other Fabricated Metal Products,Brazil,2024,"56,689"
West Virginia,3329 Other Fabricated Metal Products,Burma,2024,"35,105"
West Virginia,3329 Other Fabricated Metal Products,Canada,2024,"20,711,825"
West Virginia,3329 Other Fabricated Metal Products,China,2024,"8,887,375"
West Virginia,3329 Other Fabricated Metal Products,Czech Republic,2024,"19,892,607"
West Virginia,3329 Other Fabricated Metal Products,Denmark,2024,"33,112"
West Virginia,3329 Other Fabricated Metal Products,France,2024,"9,546,346"
West Virginia,3329 Other Fabricated Metal Products,Germany,2024,"11,100,743"
West Virginia,3329 Other Fabricated Metal Products,Hungary,2024,"806,960"
West Virginia,3329 Other Fabricated Metal Products,India,2024,"5,100,249"
West Virginia,3329 Other Fabricated Metal Products,Indonesia,2024,"41,542"
West Virginia,3329 Other Fabricated Metal Products,Ireland,2024,"16,912"
West Virginia,3329 Other Fabricated Metal Products,Italy,2024,"8,353,563"
West Virginia,3329 Other Fabricated Metal Products,Japan,2024,"93,772,741"
West Virginia,3329 Other Fabricated Metal Products,"Korea, South",2024,"2,241,136"
West Virginia,3329 Other Fabricated Metal Products,Luxembourg,2024,"5,067"
West Virginia,3329 Other Fabricated Metal Products,Malaysia,2024,"2,880"
West Virginia,3329 Other Fabricated Metal Products,Mexico,2024,"24,677,397"
West Virginia,3329 Other Fabricated Metal Products,Netherlands,2024,"167,605"
West Virginia,3329 Other Fabricated Metal Products,Peru,2024,"605,841"
West Virginia,3329 Other Fabricated Metal Products,Philippines,2024,"8,961"
West Virginia,3329 Other Fabricated Metal Products,Poland,2024,"2,425,929"
West Virginia,3329 Other Fabricated Metal Products,Romania,2024,"576,745"
West Virginia,3329 Other Fabricated Metal Products,Serbia,2024,"2,496"
West Virginia,3329 Other Fabricated Metal Products,Singapore,2024,"20,491"
West Virginia,3329 Other Fabricated Metal Products,South Africa,2024,"12,939"
West Virginia,3329 Other Fabricated Metal Products,Spain,2024,"398,467"
West Virginia,3329 Other Fabricated Metal Products,Sweden,2024,"320,391"
West Virginia,3329 Other Fabricated Metal Products,Switzerland,2024,"1,369,939"
West Virginia,3329 Other Fabricated Metal Products,Taiwan,2024,"435,326"
West Virginia,3329 Other Fabricated Metal Products,Thailand,2024,"730,856"
West Virginia,3329 Other Fabricated Metal Products,Tunisia,2024,"2,617"
West Virginia,3329 Other Fabricated Metal Products,Turkey,2024,"7,213,399"
West Virginia,3329 Other Fabricated Metal Products,United Kingdom,2024,"2,489,678"
West Virginia,3329 Other Fabricated Metal Products,Vietnam,2024,"1,318,693"
West Virginia,3331 Ag & Construction &  Machinery,Australia,2024,"201,816"
West Virginia,3331 Ag & Construction &  Machinery,Austria,2024,"7,615"
West Virginia,3331 Ag & Construction &  Machinery,Belgium,2024,"122,590"
West Virginia,3331 Ag & Construction &  Machinery,Brazil,2024,"841,925"
West Virginia,3331 Ag & Construction &  Machinery,Bulgaria,2024,"2,890"
West Virginia,3331 Ag & Construction &  Machinery,Canada,2024,"15,762,731"
West Virginia,3331 Ag & Construction &  Machinery,China,2024,"4,025,985"
West Virginia,3331 Ag & Construction &  Machinery,Croatia,2024,"2,875"
West Virginia,3331 Ag & Construction &  Machinery,Czech Republic,2024,"355,330"
West Virginia,3331 Ag & Construction &  Machinery,Denmark,2024,"117,054"
West Virginia,3331 Ag & Construction &  Machinery,Finland,2024,"2,526"
West Virginia,3331 Ag & Construction &  Machinery,France,2024,"68,495"
West Virginia,3331 Ag & Construction &  Machinery,Germany,2024,"2,864,802"
West Virginia,3331 Ag & Construction &  Machinery,Hungary,2024,"3,517"
West Virginia,3331 Ag & Construction &  Machinery,India,2024,"8,018,878"
West Virginia,3331 Ag & Construction &  Machinery,Indonesia,2024,"3,378"
West Virginia,3331 Ag & Construction &  Machinery,Italy,2024,"913,720"
West Virginia,3331 Ag & Construction &  Machinery,Japan,2024,"515,841"
West Virginia,3331 Ag & Construction &  Machinery,"Korea, South",2024,"383,751"
West Virginia,3331 Ag & Construction &  Machinery,Malaysia,2024,"58,574"
West Virginia,3331 Ag & Construction &  Machinery,Mexico,2024,"1,479,087"
West Virginia,3331 Ag & Construction &  Machinery,Netherlands,2024,"516,642"
West Virginia,3331 Ag & Construction &  Machinery,New Zealand,2024,"2,405"
West Virginia,3331 Ag & Construction &  Machinery,Norway,2024,"13,072"
West Virginia,3331 Ag & Construction &  Machinery,Poland,2024,"12,864,353"
West Virginia,3331 Ag & Construction &  Machinery,Slovenia,2024,"3,129"
West Virginia,3331 Ag & Construction &  Machinery,South Africa,2024,"263,314"
West Virginia,3331 Ag & Construction &  Machinery,Spain,2024,"124,477"
West Virginia,3331 Ag & Construction &  Machinery,Sweden,2024,"6,671"
West Virginia,3331 Ag & Construction &  Machinery,Thailand,2024,"6,749"
West Virginia,3331 Ag & Construction &  Machinery,Turkey,2024,"621,673"
West Virginia,3331 Ag & Construction &  Machinery,Ukraine,2024,"265,488"
West Virginia,3331 Ag & Construction &  Machinery,United Arab Emirates,2024,"3,092"
West Virginia,3331 Ag & Construction &  Machinery,United Kingdom,2024,"2,130,189"
West Virginia,3331 Ag & Construction &  Machinery,Vietnam,2024,"10,643"
West Virginia,3332 Industrial Machinery,Australia,2024,"26,573"
West Virginia,3332 Industrial Machinery,Austria,2024,"289,132"
West Virginia,3332 Industrial Machinery,Belgium,2024,"21,150"
West Virginia,3332 Industrial Machinery,Brazil,2024,"14,189"
West Virginia,3332 Industrial Machinery,Canada,2024,"8,065,773"
West Virginia,3332 Industrial Machinery,China,2024,"3,106,154"
West Virginia,3332 Industrial Machinery,Croatia,2024,"23,618"
West Virginia,3332 Industrial Machinery,Czech Republic,2024,"150,846"
West Virginia,3332 Industrial Machinery,Denmark,2024,"92,631"
West Virginia,3332 Industrial Machinery,Estonia,2024,"8,903"
West Virginia,3332 Industrial Machinery,Finland,2024,"1,389,064"
West Virginia,3332 Industrial Machinery,France,2024,"179,204"
West Virginia,3332 Industrial Machinery,Germany,2024,"15,625,212"
West Virginia,3332 Industrial Machinery,Hungary,2024,"46,095"
West Virginia,3332 Industrial Machinery,India,2024,"414,692"
West Virginia,3332 Industrial Machinery,Indonesia,2024,"39,750"
West Virginia,3332 Industrial Machinery,Italy,2024,"4,977,587"
West Virginia,3332 Industrial Machinery,Japan,2024,"1,470,644"
West Virginia,3332 Industrial Machinery,Luxembourg,2024,"83,874"
West Virginia,3332 Industrial Machinery,Mexico,2024,"7,759"
West Virginia,3332 Industrial Machinery,Netherlands,2024,"176,059"
West Virginia,3332 Industrial Machinery,New Zealand,2024,"44,619"
West Virginia,3332 Industrial Machinery,Norway,2024,"5,270"
West Virginia,3332 Industrial Machinery,Poland,2024,"10,037"
West Virginia,3332 Industrial Machinery,Singapore,2024,"3,885"
West Virginia,3332 Industrial Machinery,Slovakia,2024,"2,485"
West Virginia,3332 Industrial Machinery,South Africa,2024,"124,795"
West Virginia,3332 Industrial Machinery,Spain,2024,"25,973"
West Virginia,3332 Industrial Machinery,Sweden,2024,"340,356"
West Virginia,3332 Industrial Machinery,Switzerland,2024,"312,229"
West Virginia,3332 Industrial Machinery,Taiwan,2024,"754,593"
West Virginia,3332 Industrial Machinery,Turkey,2024,"443,384"
West Virginia,3332 Industrial Machinery,United Kingdom,2024,"128,825"
West Virginia,3332 Industrial Machinery,Vietnam,2024,"5,809"
West Virginia,3333 Commercial & Service Industry Machinery,Austria,2024,"7,211"
West Virginia,3333 Commercial & Service Industry Machinery,Belgium,2024,"2,985"
West Virginia,3333 Commercial & Service Industry Machinery,Canada,2024,"2,482,699"
West Virginia,3333 Commercial & Service Industry Machinery,China,2024,"749,028"
West Virginia,3333 Commercial & Service Industry Machinery,Denmark,2024,"16,912"
West Virginia,3333 Commercial & Service Industry Machinery,Finland,2024,"3,323"
West Virginia,3333 Commercial & Service Industry Machinery,France,2024,"24,980"
West Virginia,3333 Commercial & Service Industry Machinery,Germany,2024,"2,480,893"
West Virginia,3333 Commercial & Service Industry Machinery,Hungary,2024,"89,860"
West Virginia,3333 Commercial & Service Industry Machinery,India,2024,"1,214,292"
West Virginia,3333 Commercial & Service Industry Machinery,Italy,2024,"53,881"
West Virginia,3333 Commercial & Service Industry Machinery,Japan,2024,"280,988"
West Virginia,3333 Commercial & Service Industry Machinery,"Korea, South",2024,"7,950"
West Virginia,3333 Commercial & Service Industry Machinery,Mexico,2024,"350,306"
West Virginia,3333 Commercial & Service Industry Machinery,Netherlands,2024,"186,383"
West Virginia,3333 Commercial & Service Industry Machinery,Philippines,2024,"3,136"
West Virginia,3333 Commercial & Service Industry Machinery,Singapore,2024,"587,852"
West Virginia,3333 Commercial & Service Industry Machinery,South Africa,2024,"29,180"
West Virginia,3333 Commercial & Service Industry Machinery,Spain,2024,"8,700"
West Virginia,3333 Commercial & Service Industry Machinery,Sweden,2024,"59,480"
West Virginia,3333 Commercial & Service Industry Machinery,Switzerland,2024,"102,015"
West Virginia,3333 Commercial & Service Industry Machinery,Taiwan,2024,"5,803"
West Virginia,3333 Commercial & Service Industry Machinery,Thailand,2024,"11,000"
West Virginia,3333 Commercial & Service Industry Machinery,Turkey,2024,"51,098"
West Virginia,3333 Commercial & Service Industry Machinery,United Kingdom,2024,"74,061"
West Virginia,3333 Commercial & Service Industry Machinery,Vietnam,2024,"3,333"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Bulgaria,2024,"7,968"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Canada,2024,"13,109,074"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,China,2024,"755,861"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Denmark,2024,"21,334"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,France,2024,"28,528"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Germany,2024,"949,410"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,India,2024,"559,987"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Indonesia,2024,"77,444"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Italy,2024,"277,933"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Japan,2024,"245,186"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Mexico,2024,"22,872,911"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Philippines,2024,"3,263"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Poland,2024,"57,261"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Slovakia,2024,"94,218"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Spain,2024,"17,643"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Sweden,2024,"198,136"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Switzerland,2024,"3,160"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,Taiwan,2024,"15,644"
West Virginia,3334 Hvac & Commercial Refrigeration Equipment,United Kingdom,2024,"13,931,038"
West Virginia,3335 Metalworking Machinery,Australia,2024,"4,160"
West Virginia,3335 Metalworking Machinery,Austria,2024,"345,452"
West Virginia,3335 Metalworking Machinery,Belgium,2024,"16,150"
West Virginia,3335 Metalworking Machinery,Brazil,2024,"4,977,217"
West Virginia,3335 Metalworking Machinery,Canada,2024,"3,035,591"
West Virginia,3335 Metalworking Machinery,China,2024,"7,163,670"
West Virginia,3335 Metalworking Machinery,Czech Republic,2024,"34,400"
West Virginia,3335 Metalworking Machinery,Denmark,2024,"24,139"
West Virginia,3335 Metalworking Machinery,France,2024,"778,420"
West Virginia,3335 Metalworking Machinery,Germany,2024,"4,840,288"
West Virginia,3335 Metalworking Machinery,Hungary,2024,"32,492"
West Virginia,3335 Metalworking Machinery,India,2024,"13,946,814"
West Virginia,3335 Metalworking Machinery,Italy,2024,"47,009,864"
West Virginia,3335 Metalworking Machinery,Japan,2024,"3,900,936"
West Virginia,3335 Metalworking Machinery,"Korea, South",2024,"1,103,223"
West Virginia,3335 Metalworking Machinery,Luxembourg,2024,"6,004"
West Virginia,3335 Metalworking Machinery,Malaysia,2024,"2,928"
West Virginia,3335 Metalworking Machinery,Mexico,2024,"227,135"
West Virginia,3335 Metalworking Machinery,Netherlands,2024,"68,251"
West Virginia,3335 Metalworking Machinery,Poland,2024,"4,754"
West Virginia,3335 Metalworking Machinery,Portugal,2024,"95,000"
West Virginia,3335 Metalworking Machinery,Romania,2024,"1,096,215"
West Virginia,3335 Metalworking Machinery,Slovakia,2024,"3,150"
West Virginia,3335 Metalworking Machinery,Spain,2024,"16,606,701"
West Virginia,3335 Metalworking Machinery,Sweden,2024,"540,237"
West Virginia,3335 Metalworking Machinery,Switzerland,2024,"1,598,223"
West Virginia,3335 Metalworking Machinery,Taiwan,2024,"226,101"
West Virginia,3335 Metalworking Machinery,Thailand,2024,"6,495,811"
West Virginia,3335 Metalworking Machinery,Turkey,2024,"9,583,673"
West Virginia,3335 Metalworking Machinery,Ukraine,2024,"10,832"
West Virginia,3335 Metalworking Machinery,United Kingdom,2024,"130,087"
West Virginia,3335 Metalworking Machinery,Vietnam,2024,"1,460,030"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Australia,2024,"515,201"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Austria,2024,"55,866"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Brazil,2024,"852,404"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Canada,2024,"12,564,270"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",China,2024,"11,186,767"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Czech Republic,2024,"3,866"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Denmark,2024,"12,299"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",France,2024,"181,324"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Georgia,2024,"2,481"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Germany,2024,"3,020,232"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",India,2024,"1,289,974"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Indonesia,2024,"78,079"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Italy,2024,"3,152,443"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Japan,2024,"74,134,454"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Mexico,2024,"5,243,774"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Netherlands,2024,"5,629"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Philippines,2024,"6,642"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Poland,2024,"25,354,836"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Romania,2024,"9,886"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Sierra Leone,2024,"16,552"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Singapore,2024,"7,800"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Slovakia,2024,"19,073"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Slovenia,2024,"8,804"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",South Africa,2024,"23,329"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Spain,2024,"359,329"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Switzerland,2024,"15,543"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Taiwan,2024,"3,050"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Turkey,2024,"211,879"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",United Kingdom,2024,"147,900"
West Virginia,"3336 Engines, Turbines & Power Transmsn Equip",Vietnam,2024,"144,179"
West Virginia,3339 Other General Purpose Machinery,Australia,2024,"1,775,126"
West Virginia,3339 Other General Purpose Machinery,Austria,2024,"198,000"
West Virginia,3339 Other General Purpose Machinery,Belgium,2024,"698,517"
West Virginia,3339 Other General Purpose Machinery,Brazil,2024,"1,995,717"
West Virginia,3339 Other General Purpose Machinery,Canada,2024,"64,467,048"
West Virginia,3339 Other General Purpose Machinery,Chile,2024,"2,990"
West Virginia,3339 Other General Purpose Machinery,China,2024,"7,049,275"
West Virginia,3339 Other General Purpose Machinery,Czech Republic,2024,"947,280"
West Virginia,3339 Other General Purpose Machinery,Denmark,2024,"515,598"
West Virginia,3339 Other General Purpose Machinery,Estonia,2024,"2,811"
West Virginia,3339 Other General Purpose Machinery,Finland,2024,"10,890"
West Virginia,3339 Other General Purpose Machinery,France,2024,"1,068,668"
West Virginia,3339 Other General Purpose Machinery,Germany,2024,"65,368,318"
West Virginia,3339 Other General Purpose Machinery,Greece,2024,"252,509"
West Virginia,3339 Other General Purpose Machinery,Hungary,2024,"6,079"
West Virginia,3339 Other General Purpose Machinery,India,2024,"12,521,442"
West Virginia,3339 Other General Purpose Machinery,Ireland,2024,"678,635"
West Virginia,3339 Other General Purpose Machinery,Israel,2024,"17,110"
West Virginia,3339 Other General Purpose Machinery,Italy,2024,"10,182,189"
West Virginia,3339 Other General Purpose Machinery,Japan,2024,"19,432,198"
West Virginia,3339 Other General Purpose Machinery,"Korea, South",2024,"1,514,135"
West Virginia,3339 Other General Purpose Machinery,Lithuania,2024,"18,242"
West Virginia,3339 Other General Purpose Machinery,Malaysia,2024,"9,040"
West Virginia,3339 Other General Purpose Machinery,Mexico,2024,"2,271,549"
West Virginia,3339 Other General Purpose Machinery,Netherlands,2024,"742,847"
West Virginia,3339 Other General Purpose Machinery,Poland,2024,"3,851,185"
West Virginia,3339 Other General Purpose Machinery,Portugal,2024,"2,626"
West Virginia,3339 Other General Purpose Machinery,Romania,2024,"128,454"
West Virginia,3339 Other General Purpose Machinery,Singapore,2024,"30,746"
West Virginia,3339 Other General Purpose Machinery,South Africa,2024,"222,476"
West Virginia,3339 Other General Purpose Machinery,Spain,2024,"3,551,578"
West Virginia,3339 Other General Purpose Machinery,Sri Lanka,2024,"2,715"
West Virginia,3339 Other General Purpose Machinery,Sweden,2024,"1,070,816"
West Virginia,3339 Other General Purpose Machinery,Switzerland,2024,"238,515"
West Virginia,3339 Other General Purpose Machinery,Taiwan,2024,"435,293"
West Virginia,3339 Other General Purpose Machinery,Thailand,2024,"13,321,953"
West Virginia,3339 Other General Purpose Machinery,Turkey,2024,"369,853"
West Virginia,3339 Other General Purpose Machinery,United Arab Emirates,2024,"16,760"
West Virginia,3339 Other General Purpose Machinery,United Kingdom,2024,"6,547,952"
West Virginia,3339 Other General Purpose Machinery,Vietnam,2024,"586,126"
West Virginia,3341 Computer Equipment,Australia,2024,"25,457"
West Virginia,3341 Computer Equipment,Brazil,2024,"8,928"
West Virginia,3341 Computer Equipment,Canada,2024,"752,938"
West Virginia,3341 Computer Equipment,China,2024,"3,554,679"
West Virginia,3341 Computer Equipment,Czech Republic,2024,"27,893"
West Virginia,3341 Computer Equipment,Denmark,2024,"3,219"
West Virginia,3341 Computer Equipment,France,2024,"24,777"
West Virginia,3341 Computer Equipment,Germany,2024,"283,718"
West Virginia,3341 Computer Equipment,Hungary,2024,"8,667"
West Virginia,3341 Computer Equipment,India,2024,"18,557"
West Virginia,3341 Computer Equipment,Ireland,2024,"20,876"
West Virginia,3341 Computer Equipment,Italy,2024,"48,217"
West Virginia,3341 Computer Equipment,Japan,2024,"66,575"
West Virginia,3341 Computer Equipment,"Korea, South",2024,"137,836"
West Virginia,3341 Computer Equipment,Mexico,2024,"245,587"
West Virginia,3341 Computer Equipment,Netherlands,2024,"152,543"
West Virginia,3341 Computer Equipment,Philippines,2024,"21,748"
West Virginia,3341 Computer Equipment,Singapore,2024,"61,993"
West Virginia,3341 Computer Equipment,Spain,2024,"7,427"
West Virginia,3341 Computer Equipment,Taiwan,2024,"359,816"
West Virginia,3341 Computer Equipment,Thailand,2024,"735,916"
West Virginia,3341 Computer Equipment,Turkey,2024,"27,140"
West Virginia,3341 Computer Equipment,United Kingdom,2024,"28,456"
West Virginia,3341 Computer Equipment,Vietnam,2024,"151,488"
West Virginia,3342 Communications Equipment,Australia,2024,"22,214"
West Virginia,3342 Communications Equipment,Canada,2024,"986,477"
West Virginia,3342 Communications Equipment,China,2024,"167,456"
West Virginia,3342 Communications Equipment,Denmark,2024,"25,700"
West Virginia,3342 Communications Equipment,Finland,2024,"22,732"
West Virginia,3342 Communications Equipment,France,2024,"8,047"
West Virginia,3342 Communications Equipment,Germany,2024,"242,982"
West Virginia,3342 Communications Equipment,Israel,2024,"560,762"
West Virginia,3342 Communications Equipment,Italy,2024,"4,204"
West Virginia,3342 Communications Equipment,Japan,2024,"49,152"
West Virginia,3342 Communications Equipment,Latvia,2024,"10,948"
West Virginia,3342 Communications Equipment,Lithuania,2024,"5,427"
West Virginia,3342 Communications Equipment,Malaysia,2024,"36,462"
West Virginia,3342 Communications Equipment,Mexico,2024,"213,486"
West Virginia,3342 Communications Equipment,Netherlands,2024,"2,677"
West Virginia,3342 Communications Equipment,Philippines,2024,"133,285"
West Virginia,3342 Communications Equipment,Romania,2024,"23,556"
West Virginia,3342 Communications Equipment,South Africa,2024,"2,516"
West Virginia,3342 Communications Equipment,Spain,2024,"76,131"
West Virginia,3342 Communications Equipment,Sweden,2024,"29,495"
West Virginia,3342 Communications Equipment,Taiwan,2024,"128,958"
West Virginia,3342 Communications Equipment,Thailand,2024,"115,569"
West Virginia,3342 Communications Equipment,Turkey,2024,"4,657"
West Virginia,3342 Communications Equipment,United Kingdom,2024,"43,773"
West Virginia,3342 Communications Equipment,Vietnam,2024,"36,615"
West Virginia,3343 Audio & Video Equipment,Austria,2024,"5,412"
West Virginia,3343 Audio & Video Equipment,Canada,2024,"225,250"
West Virginia,3343 Audio & Video Equipment,China,2024,"61,476"
West Virginia,3343 Audio & Video Equipment,Germany,2024,"22,581"
West Virginia,3343 Audio & Video Equipment,Italy,2024,"88,583"
West Virginia,3343 Audio & Video Equipment,Japan,2024,"11,942"
West Virginia,3343 Audio & Video Equipment,Latvia,2024,"5,865"
West Virginia,3343 Audio & Video Equipment,Mexico,2024,"2,765"
West Virginia,3343 Audio & Video Equipment,Poland,2024,"3,480"
West Virginia,3343 Audio & Video Equipment,Singapore,2024,"44,973"
West Virginia,3343 Audio & Video Equipment,Taiwan,2024,"6,050"
West Virginia,3343 Audio & Video Equipment,Ukraine,2024,"3,064"
West Virginia,3343 Audio & Video Equipment,United Kingdom,2024,"702,573"
West Virginia,3344 Semiconductors & Other Electronic Components,Australia,2024,"14,440"
West Virginia,3344 Semiconductors & Other Electronic Components,Austria,2024,"10,078,178"
West Virginia,3344 Semiconductors & Other Electronic Components,Brazil,2024,"24,360"
West Virginia,3344 Semiconductors & Other Electronic Components,Canada,2024,"5,331,728"
West Virginia,3344 Semiconductors & Other Electronic Components,China,2024,"4,905,493"
West Virginia,3344 Semiconductors & Other Electronic Components,Costa Rica,2024,"32,335"
West Virginia,3344 Semiconductors & Other Electronic Components,Czech Republic,2024,"143,035"
West Virginia,3344 Semiconductors & Other Electronic Components,Denmark,2024,"3,160"
West Virginia,3344 Semiconductors & Other Electronic Components,Finland,2024,"11,728"
West Virginia,3344 Semiconductors & Other Electronic Components,France,2024,"1,570,775"
West Virginia,3344 Semiconductors & Other Electronic Components,Germany,2024,"1,966,485"
West Virginia,3344 Semiconductors & Other Electronic Components,Hong Kong,2024,"2,518"
West Virginia,3344 Semiconductors & Other Electronic Components,Hungary,2024,"2,100"
West Virginia,3344 Semiconductors & Other Electronic Components,India,2024,"1,826,799"
West Virginia,3344 Semiconductors & Other Electronic Components,Israel,2024,"13,853"
West Virginia,3344 Semiconductors & Other Electronic Components,Italy,2024,"11,659,852"
West Virginia,3344 Semiconductors & Other Electronic Components,Japan,2024,"1,400,077"
West Virginia,3344 Semiconductors & Other Electronic Components,Malaysia,2024,"981,871"
West Virginia,3344 Semiconductors & Other Electronic Components,Mexico,2024,"363,654"
West Virginia,3344 Semiconductors & Other Electronic Components,Norway,2024,"15,594"
West Virginia,3344 Semiconductors & Other Electronic Components,Philippines,2024,"3,847,868"
West Virginia,3344 Semiconductors & Other Electronic Components,Singapore,2024,"54,825"
West Virginia,3344 Semiconductors & Other Electronic Components,Spain,2024,"4,518,302"
West Virginia,3344 Semiconductors & Other Electronic Components,Sweden,2024,"7,936"
West Virginia,3344 Semiconductors & Other Electronic Components,Switzerland,2024,"11,636,267"
West Virginia,3344 Semiconductors & Other Electronic Components,Taiwan,2024,"2,864,024"
West Virginia,3344 Semiconductors & Other Electronic Components,Thailand,2024,"1,589,083"
West Virginia,3344 Semiconductors & Other Electronic Components,Turkey,2024,"2,355,771"
West Virginia,3344 Semiconductors & Other Electronic Components,United Kingdom,2024,"56,120"
West Virginia,3344 Semiconductors & Other Electronic Components,Vietnam,2024,"316,274"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Australia,2024,"2,439,980"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Austria,2024,"6,431"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Belgium,2024,"95,596"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Brazil,2024,"66,534"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Canada,2024,"7,023,065"
West Virginia,3345 Navigational/measuring/medical/control Instrument,China,2024,"2,790,239"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Czech Republic,2024,"51,247"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Denmark,2024,"430,341"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Dominican Republic,2024,"59,000"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Finland,2024,"250,349"
West Virginia,3345 Navigational/measuring/medical/control Instrument,France,2024,"653,133"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Germany,2024,"7,610,093"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Hungary,2024,"7,739"
West Virginia,3345 Navigational/measuring/medical/control Instrument,India,2024,"512,552"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Indonesia,2024,"10,096"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Ireland,2024,"268,416"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Israel,2024,"27,438"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Italy,2024,"414,171"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Japan,2024,"105,676,930"
West Virginia,3345 Navigational/measuring/medical/control Instrument,"Korea, South",2024,"33,697"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Malaysia,2024,"88,716"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Mexico,2024,"3,463,578"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Netherlands,2024,"3,912,134"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Norway,2024,"14,366"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Poland,2024,"10,072"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Romania,2024,"192,974"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Russia,2024,"162,872"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Singapore,2024,"30,545"
West Virginia,3345 Navigational/measuring/medical/control Instrument,South Africa,2024,"61,780"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Spain,2024,"1,330,013"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Sweden,2024,"312,025"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Switzerland,2024,"145,619"
West Virginia,3345 Navigational/measuring/medical/control Instrument,Taiwan,2024,"230,420"
